timestamp_key,timestamp_date,timestamp_time,event_date,event_begin,event_end,event_particulars
2029392_2024-05-09_18:12:00.000000,2024-05-09,18:12:00.000000,2024-05-09,1738,2247,IV/2
2029392_2024-05-09_18:27:00.000000,2024-05-09,18:27:00.000000,2024-05-09,1738,2247,IV/2
2029392_2024-05-09_18:42:00.000000,2024-05-09,18:42:00.000000,2024-05-09,1738,2247,IV/2
2029392_2024-05-09_18:57:00.000000,2024-05-09,18:57:00.000000,2024-05-09,1738,2247,IV/2
2040168_2024-05-10_14:00:00.000000,2024-05-10,14:00:00.000000,2024-05-10,1401,1406,III/2
2029398_2024-05-11_01:13:00.000000,2024-05-11,01:13:00.000000,2024-05-11,0113,0339,IV/2
2029398_2024-05-11_01:28:00.000000,2024-05-11,01:28:00.000000,2024-05-11,0113,0339,IV/2
2029398_2024-05-11_01:43:00.000000,2024-05-11,01:43:00.000000,2024-05-11,0113,0339,IV/2
2029398_2024-05-11_01:58:00.000000,2024-05-11,01:58:00.000000,2024-05-11,0113,0339,IV/2
2029398_2024-05-11_02:13:00.000000,2024-05-11,02:13:00.000000,2024-05-11,0113,0339,IV/2
2029398_2024-05-11_02:28:00.000000,2024-05-11,02:28:00.000000,2024-05-11,0113,0339,IV/2
2029398_2024-05-11_01:13:00.000000,2024-05-11,01:13:00.000000,2024-05-11,0113,0124,II/3    564
2029398_2024-05-11_04:13:00.000000,2024-05-11,04:13:00.000000,2024-05-11,0420,1746,IV/1
2029398_2024-05-11_04:28:00.000000,2024-05-11,04:28:00.000000,2024-05-11,0420,1746,IV/1
2029401_2024-05-11_05:00:00.000000,2024-05-11,05:00:00.000000,2024-05-11,0420,1746,IV/1
2029401_2024-05-11_05:15:00.000000,2024-05-11,05:15:00.000000,2024-05-11,0420,1746,IV/1
2029401_2024-05-11_05:30:00.000000,2024-05-11,05:30:00.000000,2024-05-11,0420,1746,IV/1
2029401_2024-05-11_05:45:00.000000,2024-05-11,05:45:00.000000,2024-05-11,0420,1746,IV/1
2029401_2024-05-11_06:30:00.000000,2024-05-11,06:30:00.000000,2024-05-11,0631,0632,III/2
2029401_2024-05-11_07:30:00.000000,2024-05-11,07:30:00.000000,2024-05-11,0734,0737,III/1
2029401_2024-05-11_08:45:00.000000,2024-05-11,08:45:00.000000,2024-05-11,0857,0857,III/2
2029401_2024-05-11_09:30:00.000000,2024-05-11,09:30:00.000000,2024-05-11,0937,2343,IV/1
2029401_2024-05-11_09:45:00.000000,2024-05-11,09:45:00.000000,2024-05-11,0937,2343,IV/1
2029401_2024-05-11_10:00:00.000000,2024-05-11,10:00:00.000000,2024-05-11,0937,2343,IV/1
2029401_2024-05-11_10:15:00.000000,2024-05-11,10:15:00.000000,2024-05-11,0937,2343,IV/1
2029401_2024-05-11_10:30:00.000000,2024-05-11,10:30:00.000000,2024-05-11,0937,2343,IV/1
2029401_2024-05-11_10:45:00.000000,2024-05-11,10:45:00.000000,2024-05-11,0937,2343,IV/1
2029401_2024-05-11_12:00:00.000000,2024-05-11,12:00:00.000000,2024-05-11,1205,1206,III/1
2029401_2024-05-11_15:15:00.000000,2024-05-11,15:15:00.000000,2024-05-11,1524,1531,III/2
2029401_2024-05-11_15:30:00.000000,2024-05-11,15:30:00.000000,2024-05-11,1524,1531,III/2
2029401_2024-05-11_17:00:00.000000,2024-05-11,17:00:00.000000,2024-05-11,1706,2359,IV/1
2029401_2024-05-11_17:15:00.000000,2024-05-11,17:15:00.000000,2024-05-11,1706,2359,IV/1
2029401_2024-05-11_17:30:00.000000,2024-05-11,17:30:00.000000,2024-05-11,1706,2359,IV/1
2029404_2024-05-11_17:59:00.000000,2024-05-11,17:59:00.000000,2024-05-11,1706,2359,IV/1
2029404_2024-05-11_18:14:00.000000,2024-05-11,18:14:00.000000,2024-05-11,1706,2359,IV/1
2029404_2024-05-11_18:29:00.000000,2024-05-11,18:29:00.000000,2024-05-11,1706,2359,IV/1
2029404_2024-05-12_00:14:00.000000,2024-05-12,00:14:00.000000,2024-05-12,0000,0056,IV/1
2029404_2024-05-12_00:29:00.000000,2024-05-12,00:29:00.000000,2024-05-12,0000,0056,IV/1
2029404_2024-05-12_00:44:00.000000,2024-05-12,00:44:00.000000,2024-05-12,0000,0056,IV/1
2029404_2024-05-12_04:14:00.000000,2024-05-12,04:14:00.000000,2024-05-12,0415,0416,III/2
2029407_2024-05-12_05:14:00.000000,2024-05-12,05:14:00.000000,2024-05-12,0515,0526,III/2
2029407_2024-05-12_06:44:00.000000,2024-05-12,06:44:00.000000,2024-05-12,0649,0650,III/2
2029407_2024-05-12_07:59:00.000000,2024-05-12,07:59:00.000000,2024-05-12,0806,0807,III/2
2029407_2024-05-12_08:44:00.000000,2024-05-12,08:44:00.000000,2024-05-12,0854,0855,III/1
2029407_2024-05-12_09:29:00.000000,2024-05-12,09:29:00.000000,2024-05-12,0933,0934,III/1
2029407_2024-05-12_10:14:00.000000,2024-05-12,10:14:00.000000,2024-05-12,1015,1016,III/2
2029410_2024-05-12_18:31:00.000000,2024-05-12,18:31:00.000000,2024-05-12,1842,1842,III/1
2029410_2024-05-12_20:01:00.000000,2024-05-12,20:01:00.000000,2024-05-12,2010,2017,III/2
2029410_2024-05-12_20:16:00.000000,2024-05-12,20:16:00.000000,2024-05-12,2010,2017,III/2
2029410_2024-05-12_20:46:00.000000,2024-05-12,20:46:00.000000,2024-05-12,2058,2059,III/1
2029410_2024-05-12_23:01:00.000000,2024-05-12,23:01:00.000000,2024-05-12,2301,2302,III/1
2029410_2024-05-13_00:46:00.000000,2024-05-13,00:46:00.000000,2024-05-13,0052,0057,III/1
2040129_2024-05-13_21:47:00.000000,2024-05-13,21:47:00.000000,2024-05-13,2154,2159,III/2
2040129_2024-05-14_01:32:00.000000,2024-05-14,01:32:00.000000,2024-05-14,0140,0147,III/2
2040129_2024-05-14_02:02:00.000000,2024-05-14,02:02:00.000000,2024-05-14,0207,0219,II/2    447
2040129_2024-05-14_02:17:00.000000,2024-05-14,02:17:00.000000,2024-05-14,0207,0219,II/2    447
2040129_2024-05-14_02:17:00.000000,2024-05-14,02:17:00.000000,2024-05-14,0220,0251,IV/2
2040129_2024-05-14_02:32:00.000000,2024-05-14,02:32:00.000000,2024-05-14,0220,0251,IV/2
2040129_2024-05-14_02:47:00.000000,2024-05-14,02:47:00.000000,2024-05-14,0220,0251,IV/2
2040129_2024-05-14_04:17:00.000000,2024-05-14,04:17:00.000000,2024-05-14,0422,0424,III/2
2040132_2024-05-14_06:26:00.000000,2024-05-14,06:26:00.000000,2024-05-14,0631,0632,III/1
2040132_2024-05-14_08:56:00.000000,2024-05-14,08:56:00.000000,2024-05-14,0906,0907,III/1
2040132_2024-05-14_11:41:00.000000,2024-05-14,11:41:00.000000,2024-05-14,1145,1145,III/2
2040132_2024-05-14_12:41:00.000000,2024-05-14,12:41:00.000000,2024-05-14,1242,1243,III/1
2040132_2024-05-14_12:41:00.000000,2024-05-14,12:41:00.000000,2024-05-14,1245,1304,II/2    1040
2040132_2024-05-14_12:56:00.000000,2024-05-14,12:56:00.000000,2024-05-14,1245,1304,II/2    1040
2040132_2024-05-14_14:26:00.000000,2024-05-14,14:26:00.000000,2024-05-14,1436,1437,III/1
2040132_2024-05-14_16:41:00.000000,2024-05-14,16:41:00.000000,2024-05-14,1646,1655,III/3
2040132_2024-05-14_16:41:00.000000,2024-05-14,16:41:00.000000,2024-05-14,1647,1718,IV/1
2040132_2024-05-14_16:56:00.000000,2024-05-14,16:56:00.000000,2024-05-14,1647,1718,IV/1
2040132_2024-05-14_17:11:00.000000,2024-05-14,17:11:00.000000,2024-05-14,1647,1718,IV/1
2040132_2024-05-14_16:41:00.000000,2024-05-14,16:41:00.000000,2024-05-14,1650,1715,II/2    279
2040132_2024-05-14_16:56:00.000000,2024-05-14,16:56:00.000000,2024-05-14,1650,1715,II/2    279
2040132_2024-05-14_17:11:00.000000,2024-05-14,17:11:00.000000,2024-05-14,1650,1715,II/2    279
2040132_2024-05-14_16:56:00.000000,2024-05-14,16:56:00.000000,2024-05-14,1704,1710,III/2
2040132_2024-05-14_17:26:00.000000,2024-05-14,17:26:00.000000,2024-05-14,1730,1800,II/2    610
2040132_2024-05-14_17:41:00.000000,2024-05-14,17:41:00.000000,2024-05-14,1730,1800,II/2    610
2040135_2024-05-14_18:03:00.000000,2024-05-14,18:03:00.000000,2024-05-14,1805,1806,III/2
2040135_2024-05-14_19:48:00.000000,2024-05-14,19:48:00.000000,2024-05-14,1955,1957,III/1
2040135_2024-05-14_23:33:00.000000,2024-05-14,23:33:00.000000,2024-05-14,2337,2337,III/2
2040138_2024-05-15_08:10:00.000000,2024-05-15,08:10:00.000000,2024-05-15,0815,0821,III/3
2040138_2024-05-15_08:25:00.000000,2024-05-15,08:25:00.000000,2024-05-15,0827,0911,IV/1
2040138_2024-05-15_08:40:00.000000,2024-05-15,08:40:00.000000,2024-05-15,0827,0911,IV/1
2040138_2024-05-15_08:55:00.000000,2024-05-15,08:55:00.000000,2024-05-15,0827,0911,IV/1
2040138_2024-05-15_09:10:00.000000,2024-05-15,09:10:00.000000,2024-05-15,0827,0911,IV/1
2040138_2024-05-15_10:25:00.000000,2024-05-15,10:25:00.000000,2024-05-15,1037,1042,III/1
2040138_2024-05-15_10:40:00.000000,2024-05-15,10:40:00.000000,2024-05-15,1037,1042,III/1
2040138_2024-05-15_14:25:00.000000,2024-05-15,14:25:00.000000,2024-05-15,1427,1431,III/1
2040138_2024-05-15_14:25:00.000000,2024-05-15,14:25:00.000000,2024-05-15,1427,1523,IV/1
2040138_2024-05-15_14:40:00.000000,2024-05-15,14:40:00.000000,2024-05-15,1427,1523,IV/1
2040138_2024-05-15_14:55:00.000000,2024-05-15,14:55:00.000000,2024-05-15,1427,1523,IV/1
2040138_2024-05-15_15:10:00.000000,2024-05-15,15:10:00.000000,2024-05-15,1427,1523,IV/1
2040138_2024-05-15_14:25:00.000000,2024-05-15,14:25:00.000000,2024-05-15,1428,1441,II/1    559
2040138_2024-05-15_14:40:00.000000,2024-05-15,14:40:00.000000,2024-05-15,1428,1441,II/1    559
2040138_2024-05-15_16:25:00.000000,2024-05-15,16:25:00.000000,2024-05-15,1629,1629,III/1
2040141_2024-05-15_18:20:00.000000,2024-05-15,18:20:00.000000,2024-05-15,1827,1829,III/1
2040141_2024-05-15_20:35:00.000000,2024-05-15,20:35:00.000000,2024-05-15,2037,2044,III/2
2040141_2024-05-15_21:20:00.000000,2024-05-15,21:20:00.000000,2024-05-15,2124,2124,III/1
2040141_2024-05-16_04:20:00.000000,2024-05-16,04:20:00.000000,2024-05-16,0423,0423,III/1
2040147_2024-05-16_18:21:00.000000,2024-05-16,18:21:00.000000,2024-05-16,1824,1826,III/1
2040147_2024-05-16_22:36:00.000000,2024-05-16,22:36:00.000000,2024-05-16,2245,2250,III/1
2040150_2024-05-17_10:22:00.000000,2024-05-17,10:22:00.000000,2024-05-17,1029,1029,III/1
2040150_2024-05-17_12:52:00.000000,2024-05-17,12:52:00.000000,2024-05-17,1259,1302,III/2
2040153_2024-05-17_18:07:00.000000,2024-05-17,18:07:00.000000,2024-05-17,1821,1822,III/1
2040153_2024-05-17_19:37:00.000000,2024-05-17,19:37:00.000000,2024-05-17,1937,1943,III/2
2040153_2024-05-17_20:07:00.000000,2024-05-17,20:07:00.000000,2024-05-17,2013,2014,V/2
2040153_2024-05-17_20:07:00.000000,2024-05-17,20:07:00.000000,2024-05-17,2013,2015,III/2
2040153_2024-05-17_20:52:00.000000,2024-05-17,20:52:00.000000,2024-05-17,2103,2111,II/2    425
2040153_2024-05-17_21:07:00.000000,2024-05-17,21:07:00.000000,2024-05-17,2103,2111,II/2    425
2040153_2024-05-17_21:07:00.000000,2024-05-17,21:07:00.000000,2024-05-17,2111,2226,IV/2
2040153_2024-05-17_21:22:00.000000,2024-05-17,21:22:00.000000,2024-05-17,2111,2226,IV/2
2040153_2024-05-17_21:37:00.000000,2024-05-17,21:37:00.000000,2024-05-17,2111,2226,IV/2
2040153_2024-05-17_21:52:00.000000,2024-05-17,21:52:00.000000,2024-05-17,2111,2226,IV/2
2040153_2024-05-17_22:07:00.000000,2024-05-17,22:07:00.000000,2024-05-17,2111,2226,IV/2
2040153_2024-05-17_22:22:00.000000,2024-05-17,22:22:00.000000,2024-05-17,2111,2226,IV/2
2040153_2024-05-18_00:22:00.000000,2024-05-18,00:22:00.000000,2024-05-18,0030,0030,III/1
2040153_2024-05-18_00:52:00.000000,2024-05-18,00:52:00.000000,2024-05-18,0054,0054,III/1
2040153_2024-05-18_02:07:00.000000,2024-05-18,02:07:00.000000,2024-05-18,0208,0210,III/1
2040153_2024-05-18_03:22:00.000000,2024-05-18,03:22:00.000000,2024-05-18,0324,0325,III/1
2040153_2024-05-18_04:07:00.000000,2024-05-18,04:07:00.000000,2024-05-18,0417,0516,III/2
2040153_2024-05-18_04:22:00.000000,2024-05-18,04:22:00.000000,2024-05-18,0417,0516,III/2
2040156_2024-05-18_04:51:00.000000,2024-05-18,04:51:00.000000,2024-05-18,0417,0516,III/2
2040156_2024-05-18_05:06:00.000000,2024-05-18,05:06:00.000000,2024-05-18,0417,0516,III/2
2040156_2024-05-18_07:36:00.000000,2024-05-18,07:36:00.000000,2024-05-18,0747,0747,III/1
2040156_2024-05-18_08:51:00.000000,2024-05-18,08:51:00.000000,2024-05-18,0859,0900,III/1
2040156_2024-05-18_09:36:00.000000,2024-05-18,09:36:00.000000,2024-05-18,0946,0946,III/2
2040156_2024-05-18_10:36:00.000000,2024-05-18,10:36:00.000000,2024-05-18,1050,1053,III/3
2040156_2024-05-18_10:51:00.000000,2024-05-18,10:51:00.000000,2024-05-18,1050,1053,III/3
2040156_2024-05-18_16:06:00.000000,2024-05-18,16:06:00.000000,2024-05-18,1613,1614,III/1
2040156_2024-05-18_17:36:00.000000,2024-05-18,17:36:00.000000,2024-05-18,1741,1741,III/1
2040159_2024-05-18_21:54:00.000000,2024-05-18,21:54:00.000000,2024-05-18,2202,2205,III/1
2040159_2024-05-19_01:54:00.000000,2024-05-19,01:54:00.000000,2024-05-19,0200,0201,III/1
2040159_2024-05-19_02:39:00.000000,2024-05-19,02:39:00.000000,2024-05-19,0251,0251,III/2
2040159_2024-05-19_03:54:00.000000,2024-05-19,03:54:00.000000,2024-05-19,0354,0356,III/1
2040162_2024-05-19_05:05:00.000000,2024-05-19,05:05:00.000000,2024-05-19,0506,0507,III/2
2040162_2024-05-19_09:20:00.000000,2024-05-19,09:20:00.000000,2024-05-19,0932,0933,III/2
2040162_2024-05-19_11:35:00.000000,2024-05-19,11:35:00.000000,2024-05-19,1149,1151,III/1
2040162_2024-05-19_11:50:00.000000,2024-05-19,11:50:00.000000,2024-05-19,1149,1151,III/1
2040162_2024-05-19_12:05:00.000000,2024-05-19,12:05:00.000000,2024-05-19,1209,1210,III/2
2040162_2024-05-19_12:20:00.000000,2024-05-19,12:20:00.000000,2024-05-19,1221,1222,III/1
2040162_2024-05-19_12:20:00.000000,2024-05-19,12:20:00.000000,2024-05-19,1233,1235,III/3
2040162_2024-05-19_13:05:00.000000,2024-05-19,13:05:00.000000,2024-05-19,1316,1319,III/3
2040162_2024-05-19_13:35:00.000000,2024-05-19,13:35:00.000000,2024-05-19,1342,1346,III/3
2040162_2024-05-19_15:20:00.000000,2024-05-19,15:20:00.000000,2024-05-19,1520,1522,III/2
2040162_2024-05-19_15:50:00.000000,2024-05-19,15:50:00.000000,2024-05-19,1554,1600,III/3
2040162_2024-05-19_17:05:00.000000,2024-05-19,17:05:00.000000,2024-05-19,1718,1720,III/1
2040162_2024-05-19_17:50:00.000000,2024-05-19,17:50:00.000000,2024-05-19,1754,1759,III/3
2040165_2024-05-19_19:25:00.000000,2024-05-19,19:25:00.000000,2024-05-19,1930,1930,III/1
2040165_2024-05-19_19:55:00.000000,2024-05-19,19:55:00.000000,2024-05-19,2003,2004,III/1
2040165_2024-05-19_20:25:00.000000,2024-05-19,20:25:00.000000,2024-05-19,2039,2039,III/1
2040165_2024-05-19_21:40:00.000000,2024-05-19,21:40:00.000000,2024-05-19,2154,2156,III/2
2040165_2024-05-19_21:55:00.000000,2024-05-19,21:55:00.000000,2024-05-19,2154,2156,III/2
2040165_2024-05-20_01:10:00.000000,2024-05-20,01:10:00.000000,2024-05-20,0123,0124,III/1
2040239_2024-05-20_07:49:00.000000,2024-05-20,07:49:00.000000,2024-05-20,0757,0758,III/3
2040239_2024-05-20_14:04:00.000000,2024-05-20,14:04:00.000000,2024-05-20,1406,1409,III/2
2040242_2024-05-21_02:11:00.000000,2024-05-21,02:11:00.000000,2024-05-21,0224,0227,III/1
2040242_2024-05-21_02:26:00.000000,2024-05-21,02:26:00.000000,2024-05-21,0224,0227,III/1
2040248_2024-05-22_04:27:00.000000,2024-05-22,04:27:00.000000,2024-05-22,0435,0435,III/1
2040254_2024-05-22_18:43:00.000000,2024-05-22,18:43:00.000000,2024-05-22,1844,1845,III/1
2040254_2024-05-22_20:43:00.000000,2024-05-22,20:43:00.000000,2024-05-22,2049,2050,III/1
2040254_2024-05-22_22:13:00.000000,2024-05-22,22:13:00.000000,2024-05-22,2220,2222,III/2
2040254_2024-05-23_00:43:00.000000,2024-05-23,00:43:00.000000,2024-05-23,0056,0057,III/1
2040254_2024-05-23_01:43:00.000000,2024-05-23,01:43:00.000000,2024-05-23,0152,0152,III/1
2040260_2024-05-23_20:30:00.000000,2024-05-23,20:30:00.000000,2024-05-23,2043,2044,III/1
2040260_2024-05-24_01:00:00.000000,2024-05-24,01:00:00.000000,2024-05-24,0110,0111,III/1
2040260_2024-05-24_01:15:00.000000,2024-05-24,01:15:00.000000,2024-05-24,0116,0117,III/2
2040260_2024-05-24_02:30:00.000000,2024-05-24,02:30:00.000000,2024-05-24,0242,0245,III/1
2040263_2024-05-24_06:45:00.000000,2024-05-24,06:45:00.000000,2024-05-24,0659,0701,III/2
2040263_2024-05-24_07:00:00.000000,2024-05-24,07:00:00.000000,2024-05-24,0659,0701,III/2
2040263_2024-05-24_10:00:00.000000,2024-05-24,10:00:00.000000,2024-05-24,1004,1005,III/1
2040263_2024-05-24_12:45:00.000000,2024-05-24,12:45:00.000000,2024-05-24,1258,1307,V/2
2040263_2024-05-24_13:00:00.000000,2024-05-24,13:00:00.000000,2024-05-24,1258,1307,V/2
2040266_2024-05-24_23:46:00.000000,2024-05-24,23:46:00.000000,2024-05-24,2358,2359,III/1
2040266_2024-05-25_02:46:00.000000,2024-05-25,02:46:00.000000,2024-05-25,0257,0258,III/1
2040269_2024-05-25_15:59:00.000000,2024-05-25,15:59:00.000000,2024-05-25,1611,1612,III/1
2040269_2024-05-25_16:59:00.000000,2024-05-25,16:59:00.000000,2024-05-25,1703,1706,III/1
2040269_2024-05-25_17:44:00.000000,2024-05-25,17:44:00.000000,2024-05-25,1748,1749,III/1
2040269_2024-05-25_17:44:00.000000,2024-05-25,17:44:00.000000,2024-05-25,1750,1750,III/1
2040272_2024-05-25_18:47:00.000000,2024-05-25,18:47:00.000000,2024-05-25,1857,1859,III/2
2040272_2024-05-25_20:32:00.000000,2024-05-25,20:32:00.000000,2024-05-25,2033,2033,III/1
2040272_2024-05-25_22:02:00.000000,2024-05-25,22:02:00.000000,2024-05-25,2206,2212,III/2
2040272_2024-05-26_02:32:00.000000,2024-05-26,02:32:00.000000,2024-05-26,0233,0235,III/2
2040275_2024-05-26_09:13:00.000000,2024-05-26,09:13:00.000000,2024-05-26,0925,0927,III/1
2040275_2024-05-26_10:13:00.000000,2024-05-26,10:13:00.000000,2024-05-26,1019,1020,III/2
2040275_2024-05-26_11:43:00.000000,2024-05-26,11:43:00.000000,2024-05-26,1146,1149,III/1
2040275_2024-05-26_12:43:00.000000,2024-05-26,12:43:00.000000,2024-05-26,1248,1249,III/1
2040275_2024-05-26_15:13:00.000000,2024-05-26,15:13:00.000000,2024-05-26,1527,1527,III/1
2040275_2024-05-26_16:13:00.000000,2024-05-26,16:13:00.000000,2024-05-26,1625,1625,III/1
2040278_2024-05-26_20:48:00.000000,2024-05-26,20:48:00.000000,2024-05-26,2057,2058,III/1
2040278_2024-05-26_21:18:00.000000,2024-05-26,21:18:00.000000,2024-05-26,2131,2132,III/1
2040278_2024-05-26_23:03:00.000000,2024-05-26,23:03:00.000000,2024-05-26,2314,2316,III/1
2040278_2024-05-27_00:18:00.000000,2024-05-27,00:18:00.000000,2024-05-27,0022,0024,III/1
2040278_2024-05-27_00:48:00.000000,2024-05-27,00:48:00.000000,2024-05-27,0054,0054,III/1
2040278_2024-05-27_04:18:00.000000,2024-05-27,04:18:00.000000,2024-05-27,0432,0432,III/1
2040281_2024-05-27_06:57:00.000000,2024-05-27,06:57:00.000000,2024-05-27,0659,0703,III/2
2040281_2024-05-27_06:57:00.000000,2024-05-27,06:57:00.000000,2024-05-27,0659,0738,II/3    1135
2040281_2024-05-27_07:12:00.000000,2024-05-27,07:12:00.000000,2024-05-27,0659,0738,II/3    1135
2040281_2024-05-27_07:27:00.000000,2024-05-27,07:27:00.000000,2024-05-27,0659,0738,II/3    1135
2040281_2024-05-27_06:57:00.000000,2024-05-27,06:57:00.000000,2024-05-27,0705,0804,IV/1
2040281_2024-05-27_07:12:00.000000,2024-05-27,07:12:00.000000,2024-05-27,0705,0804,IV/1
2040281_2024-05-27_07:27:00.000000,2024-05-27,07:27:00.000000,2024-05-27,0705,0804,IV/1
2040281_2024-05-27_07:42:00.000000,2024-05-27,07:42:00.000000,2024-05-27,0705,0804,IV/1
2040281_2024-05-27_07:57:00.000000,2024-05-27,07:57:00.000000,2024-05-27,0705,0804,IV/1
2040281_2024-05-27_17:42:00.000000,2024-05-27,17:42:00.000000,2024-05-27,1749,1751,III/2
2040284_2024-05-27_19:19:00.000000,2024-05-27,19:19:00.000000,2024-05-27,1928,1929,III/1
2040287_2024-05-28_07:11:00.000000,2024-05-28,07:11:00.000000,2024-05-28,0719,0720,III/1
2040815_2024-05-29_04:40:00.000000,2024-05-29,04:40:00.000000,2024-05-29,0453,0455,III/1
2040812_2024-05-29_13:50:00.000000,2024-05-29,13:50:00.000000,2024-05-29,1401,1402,III/1
2040812_2024-05-29_14:20:00.000000,2024-05-29,14:20:00.000000,2024-05-29,1426,1500,II/2    878
2040812_2024-05-29_14:35:00.000000,2024-05-29,14:35:00.000000,2024-05-29,1426,1500,II/2    878
2040812_2024-05-29_14:50:00.000000,2024-05-29,14:50:00.000000,2024-05-29,1426,1500,II/2    878
2040812_2024-05-29_14:35:00.000000,2024-05-29,14:35:00.000000,2024-05-29,1438,1439,III/2
2040812_2024-05-29_14:35:00.000000,2024-05-29,14:35:00.000000,2024-05-29,1448,1550,IV/1
2040812_2024-05-29_14:50:00.000000,2024-05-29,14:50:00.000000,2024-05-29,1448,1550,IV/1
2040812_2024-05-29_15:05:00.000000,2024-05-29,15:05:00.000000,2024-05-29,1448,1550,IV/1
2040812_2024-05-29_15:20:00.000000,2024-05-29,15:20:00.000000,2024-05-29,1448,1550,IV/1
2040812_2024-05-29_15:35:00.000000,2024-05-29,15:35:00.000000,2024-05-29,1448,1550,IV/1
2040299_2024-05-30_07:10:00.000000,2024-05-30,07:10:00.000000,2024-05-30,0720,0720,III/2
2040299_2024-05-30_07:55:00.000000,2024-05-30,07:55:00.000000,2024-05-30,0755,0756,III/1
2040299_2024-05-30_16:55:00.000000,2024-05-30,16:55:00.000000,2024-05-30,1700,1701,III/1
2040302_2024-05-31_03:22:00.000000,2024-05-31,03:22:00.000000,2024-05-31,0335,0335,III/1
2040925_2024-05-31_12:25:00.000000,2024-05-31,12:25:00.000000,2024-05-31,1239,1239,III/1
2040925_2024-05-31_14:40:00.000000,2024-05-31,14:40:00.000000,2024-05-31,1449,1450,III/1
2040931_2024-06-01_19:09:00.000000,2024-06-01,19:09:00.000000,2024-06-01,1920,1928,II/2    467
2040931_2024-06-01_19:24:00.000000,2024-06-01,19:24:00.000000,2024-06-01,1920,1928,II/2    467
2040931_2024-06-01_19:24:00.000000,2024-06-01,19:24:00.000000,2024-06-01,1933,2203,IV/1
2040931_2024-06-01_19:39:00.000000,2024-06-01,19:39:00.000000,2024-06-01,1933,2203,IV/1
2040931_2024-06-01_19:54:00.000000,2024-06-01,19:54:00.000000,2024-06-01,1933,2203,IV/1
2040931_2024-06-01_20:09:00.000000,2024-06-01,20:09:00.000000,2024-06-01,1933,2203,IV/1
2040931_2024-06-01_20:24:00.000000,2024-06-01,20:24:00.000000,2024-06-01,1933,2203,IV/1
2040931_2024-06-01_20:39:00.000000,2024-06-01,20:39:00.000000,2024-06-01,1933,2203,IV/1
2040931_2024-06-01_19:54:00.000000,2024-06-01,19:54:00.000000,2024-06-01,2001,2002,III/1
2040931_2024-06-01_23:39:00.000000,2024-06-01,23:39:00.000000,2024-06-01,2351,2351,III/1
2040934_2024-06-02_09:23:00.000000,2024-06-02,09:23:00.000000,2024-06-02,0933,0933,III/1
2040937_2024-06-02_23:25:00.000000,2024-06-02,23:25:00.000000,2024-06-02,2329,2330,III/1
2040937_2024-06-03_00:40:00.000000,2024-06-03,00:40:00.000000,2024-06-03,0046,0046,III/1
2040937_2024-06-03_02:40:00.000000,2024-06-03,02:40:00.000000,2024-06-03,0254,0254,III/1
2040940_2024-06-03_06:52:00.000000,2024-06-03,06:52:00.000000,2024-06-03,0701,0701,III/1
2040940_2024-06-03_10:22:00.000000,2024-06-03,10:22:00.000000,2024-06-03,1024,1025,III/1
2040940_2024-06-03_10:52:00.000000,2024-06-03,10:52:00.000000,2024-06-03,1052,1101,III/2
2040940_2024-06-03_14:07:00.000000,2024-06-03,14:07:00.000000,2024-06-03,1414,1415,III/2
2040940_2024-06-03_16:37:00.000000,2024-06-03,16:37:00.000000,2024-06-03,1641,1649,III/2
2040949_2024-06-04_20:42:00.000000,2024-06-04,20:42:00.000000,2024-06-04,2050,2051,III/1
2040949_2024-06-04_21:42:00.000000,2024-06-04,21:42:00.000000,2024-06-04,2155,2155,III/1
2040949_2024-06-05_00:57:00.000000,2024-06-05,00:57:00.000000,2024-06-05,0059,0100,III/1
2040952_2024-06-05_09:06:00.000000,2024-06-05,09:06:00.000000,2024-06-05,0914,0916,III/2
2040952_2024-06-05_16:21:00.000000,2024-06-05,16:21:00.000000,2024-06-05,1633,1636,III/1
2040958_2024-06-06_08:21:00.000000,2024-06-06,08:21:00.000000,2024-06-06,0830,0831,III/1
2040958_2024-06-06_16:36:00.000000,2024-06-06,16:36:00.000000,2024-06-06,1643,1644,III/1
2040967_2024-06-07_18:44:00.000000,2024-06-07,18:44:00.000000,2024-06-07,1853,1901,V/2
2040967_2024-06-07_18:59:00.000000,2024-06-07,18:59:00.000000,2024-06-07,1853,1901,V/2
2040967_2024-06-07_21:59:00.000000,2024-06-07,21:59:00.000000,2024-06-07,2213,2213,III/1
2040967_2024-06-07_23:14:00.000000,2024-06-07,23:14:00.000000,2024-06-07,2319,2319,III/1
2040967_2024-06-08_01:14:00.000000,2024-06-08,01:14:00.000000,2024-06-08,0128,0157,II/3    894
2040967_2024-06-08_01:29:00.000000,2024-06-08,01:29:00.000000,2024-06-08,0128,0157,II/3    894
2040967_2024-06-08_01:44:00.000000,2024-06-08,01:44:00.000000,2024-06-08,0128,0157,II/3    894
2040967_2024-06-08_01:29:00.000000,2024-06-08,01:29:00.000000,2024-06-08,0129,0316,IV/2
2040967_2024-06-08_01:44:00.000000,2024-06-08,01:44:00.000000,2024-06-08,0129,0316,IV/2
2040967_2024-06-08_01:59:00.000000,2024-06-08,01:59:00.000000,2024-06-08,0129,0316,IV/2
2040967_2024-06-08_02:14:00.000000,2024-06-08,02:14:00.000000,2024-06-08,0129,0316,IV/2
2040967_2024-06-08_02:29:00.000000,2024-06-08,02:29:00.000000,2024-06-08,0129,0316,IV/2
