timestamp,label
2025265_2023-09-30_09:45:00.000000,3
2025250_2023-09-28_04:00:00.000000,3
2025250_2023-09-28_00:15:00.000000,3
2025250_2023-09-28_06:15:00.000000,3
2025250_2023-09-27_21:30:00.000000,3
2025250_2023-09-28_06:30:00.000000,3
2025250_2023-09-27_19:45:00.000000,3
2025262_2023-09-29_20:15:00.000000,3
2025262_2023-09-29_21:30:00.000000,3
2025262_2023-09-29_19:00:00.000000,3
2025262_2023-09-30_06:00:00.000000,3
2025262_2023-09-29_23:00:00.000000,3
2025262_2023-09-30_01:15:00.000000,3
2025262_2023-09-29_20:45:00.000000,3
2025271_2023-10-01_12:45:00.000000,3
2025271_2023-10-01_14:45:00.000000,3
2025268_2023-10-01_00:30:00.000000,3
2025268_2023-10-01_01:15:00.000000,3
2025268_2023-10-01_01:45:00.000000,3
2025274_2023-10-01_21:30:00.000000,3
2025274_2023-10-01_22:00:00.000000,3
2025274_2023-10-01_18:30:00.000000,3
2025274_2023-10-01_23:15:00.000000,3
2025277_2023-10-02_09:30:00.000000,3
2025277_2023-10-02_12:30:00.000000,3
2025283_2023-10-03_13:45:00.000000,3
2025283_2023-10-03_08:15:00.000000,3
2025283_2023-10-03_09:30:00.000000,3
2025283_2023-10-03_14:45:00.000000,3
2025280_2023-10-02_21:30:00.000000,3
2025280_2023-10-03_05:45:00.000000,3
2025280_2023-10-02_21:00:00.000000,3
2025280_2023-10-02_17:00:00.000000,3
2025280_2023-10-02_20:00:00.000000,3
2025280_2023-10-02_23:15:00.000000,3
2025280_2023-10-03_03:00:00.000000,3
2025280_2023-10-03_00:45:00.000000,3
2025286_2023-10-03_19:00:00.000000,3
2025286_2023-10-04_05:45:00.000000,3
2025286_2023-10-03_16:00:00.000000,3
2025286_2023-10-03_23:30:00.000000,3
2025289_2023-10-04_09:00:00.000000,3
2025292_2023-10-04_20:15:00.000000,3
2025292_2023-10-05_05:15:00.000000,3
2025292_2023-10-05_05:45:00.000000,3
2027429_2023-10-06_00:30:00.000000,3
2027462_2023-10-11_07:30:00.000000,3
2027465_2023-10-12_00:30:00.000000,3
2027465_2023-10-12_04:00:00.000000,3
2027432_2023-10-06_08:15:00.000000,3
2027432_2023-10-06_09:00:00.000000,3
2027432_2023-10-06_11:00:00.000000,3
2027441_2023-10-08_05:30:00.000000,3
2027441_2023-10-08_04:00:00.000000,3
2027441_2023-10-07_19:30:00.000000,3
2027441_2023-10-08_02:45:00.000000,3
2027441_2023-10-07_18:00:00.000000,2
2027441_2023-10-08_03:45:00.000000,3
2027441_2023-10-07_22:00:00.000000,3
2027435_2023-10-07_05:15:00.000000,3
2027435_2023-10-07_01:45:00.000000,3
2027435_2023-10-06_17:45:00.000000,3
2027447_2023-10-09_05:15:00.000000,3
2027447_2023-10-08_17:45:00.000000,3
2027450_2023-10-09_13:45:00.000000,3
2027450_2023-10-09_07:15:00.000000,3
2027450_2023-10-09_09:30:00.000000,3
2027758_2023-10-13_05:45:00.000000,3
2027758_2023-10-13_06:15:00.000000,3
2027459_2023-10-10_20:30:00.000000,3
2027459_2023-10-11_04:30:00.000000,3
2027779_2023-10-16_14:15:00.000000,3
2027782_2023-10-16_18:30:00.000000,3
2027782_2023-10-16_16:15:00.000000,3
2027785_2023-10-17_08:45:00.000000,3
2027776_2023-10-16_02:00:00.000000,3
2028171_2023-10-19_14:45:00.000000,3
2028171_2023-10-19_13:45:00.000000,3
2028168_2023-10-19_02:30:00.000000,3
2028168_2023-10-19_06:00:00.000000,3
2028168_2023-10-19_04:45:00.000000,3
2028168_2023-10-18_16:30:00.000000,3
2028174_2023-10-20_04:15:00.000000,3
2028174_2023-10-20_02:30:00.000000,3
2028177_2023-10-20_11:45:00.000000,3
2028180_2023-10-20_15:45:00.000000,3
2028186_2023-10-21_22:45:00.000000,3
2028186_2023-10-21_19:30:00.000000,3
2028213_2023-10-26_13:30:00.000000,3
2028213_2023-10-26_08:30:00.000000,3
2028216_2023-10-26_23:00:00.000000,3
2028216_2023-10-26_23:15:00.000000,2
2028198_2023-10-23_19:15:00.000000,3
2028204_2023-10-24_16:30:00.000000,3
2028237_2023-10-30_11:15:00.000000,3
2028237_2023-10-30_14:00:00.000000,3
2028234_2023-10-30_02:45:00.000000,3
2028249_2023-11-01_08:45:00.000000,3
2028249_2023-11-01_09:30:00.000000,3
2028249_2023-11-01_10:00:00.000000,3
2028240_2023-10-30_15:15:00.000000,3
2028240_2023-10-31_06:30:00.000000,3
2028246_2023-10-31_16:00:00.000000,3
2028246_2023-10-31_23:30:00.000000,3
2028246_2023-10-31_21:15:00.000000,3
2028246_2023-10-31_20:15:00.000000,3
2028255_2023-11-02_12:15:00.000000,3
2028255_2023-11-02_12:30:00.000000,2
2028252_2023-11-02_00:00:00.000000,3
2028252_2023-11-02_05:15:00.000000,3
2028252_2023-11-01_22:15:00.000000,3
2028252_2023-11-02_07:00:00.000000,3
2028252_2023-11-02_06:15:00.000000,3
2028252_2023-11-02_01:30:00.000000,3
2028252_2023-11-02_07:15:00.000000,3
2028258_2023-11-02_19:15:00.000000,3
2028258_2023-11-03_07:30:00.000000,3
2028258_2023-11-02_22:15:00.000000,3
2028258_2023-11-02_20:15:00.000000,3
2028267_2023-11-04_12:15:00.000000,3
2028267_2023-11-04_10:45:00.000000,3
2028267_2023-11-04_11:15:00.000000,3
2028267_2023-11-04_10:30:00.000000,3
2028273_2023-11-05_09:45:00.000000,3
2028273_2023-11-05_09:15:00.000000,3
2028264_2023-11-04_05:30:00.000000,3
2028264_2023-11-04_06:45:00.000000,3
2028264_2023-11-03_23:30:00.000000,3
2028270_2023-11-04_20:15:00.000000,3
2028270_2023-11-04_22:45:00.000000,3
2028270_2023-11-04_21:00:00.000000,3
2028279_2023-11-06_11:15:00.000000,3
2028279_2023-11-06_09:15:00.000000,3
2028279_2023-11-06_13:00:00.000000,3
2028279_2023-11-06_09:00:00.000000,3
2028276_2023-11-06_03:00:00.000000,3
2028291_2023-11-08_11:15:00.000000,3
2028291_2023-11-08_11:45:00.000000,3
2028297_2023-11-09_10:45:00.000000,3
2028297_2023-11-09_08:15:00.000000,3
2028288_2023-11-08_06:00:00.000000,3
2028288_2023-11-08_04:15:00.000000,3
2028288_2023-11-08_05:00:00.000000,3
2028288_2023-11-08_02:45:00.000000,3
2028288_2023-11-08_07:30:00.000000,3
2028288_2023-11-07_23:45:00.000000,3
2028300_2023-11-09_14:30:00.000000,3
2028300_2023-11-10_00:00:00.000000,3
2028300_2023-11-10_04:15:00.000000,3
2028315_2023-11-12_11:15:00.000000,3
2028315_2023-11-12_13:30:00.000000,3
2028321_2023-11-13_13:45:00.000000,3
2028321_2023-11-13_09:45:00.000000,3
2028318_2023-11-12_21:45:00.000000,3
2028318_2023-11-12_16:30:00.000000,3
2028318_2023-11-13_02:00:00.000000,3
2028318_2023-11-12_14:15:00.000000,3
2028318_2023-11-12_17:30:00.000000,3
2028318_2023-11-12_14:45:00.000000,3
2028318_2023-11-12_15:45:00.000000,3
2028327_2023-11-14_10:00:00.000000,3
2028327_2023-11-14_12:45:00.000000,3
2028327_2023-11-14_12:00:00.000000,3
2028324_2023-11-14_00:00:00.000000,3
2028324_2023-11-14_03:30:00.000000,3
2028324_2023-11-13_23:15:00.000000,3
2028324_2023-11-14_04:15:00.000000,5
2028324_2023-11-14_02:00:00.000000,3
2028324_2023-11-14_00:45:00.000000,3
2028324_2023-11-14_06:30:00.000000,3
2028333_2023-11-15_12:15:00.000000,3
2028345_2023-11-17_09:45:00.000000,3
2028339_2023-11-16_08:30:00.000000,3
2028342_2023-11-17_02:45:00.000000,3
2028342_2023-11-16_21:30:00.000000,3
2028342_2023-11-16_16:15:00.000000,3
2028342_2023-11-16_15:45:00.000000,3
2028342_2023-11-17_00:15:00.000000,3
2028342_2023-11-17_06:45:00.000000,3
2028330_2023-11-14_23:00:00.000000,3
2028330_2023-11-14_14:45:00.000000,3
2028330_2023-11-14_14:00:00.000000,3
2028330_2023-11-14_19:15:00.000000,3
2028330_2023-11-15_01:15:00.000000,3
2028336_2023-11-16_01:00:00.000000,3
2028336_2023-11-16_02:30:00.000000,3
2028369_2023-11-21_13:15:00.000000,3
2028372_2023-11-21_22:00:00.000000,3
2028372_2023-11-22_05:15:00.000000,3
2028372_2023-11-21_18:30:00.000000,3
2028372_2023-11-22_01:45:00.000000,3
2028372_2023-11-21_21:15:00.000000,3
2028372_2023-11-21_16:00:00.000000,3
2028375_2023-11-22_08:45:00.000000,3
2028375_2023-11-22_13:00:00.000000,3
2028375_2023-11-22_12:15:00.000000,3
2028381_2023-11-23_12:45:00.000000,3
2028381_2023-11-23_09:00:00.000000,3
2028387_2023-11-24_09:30:00.000000,3
2028387_2023-11-24_11:30:00.000000,3
2028393_2023-11-25_10:30:00.000000,3
2028393_2023-11-25_10:45:00.000000,3
2028393_2023-11-25_11:45:00.000000,3
2028378_2023-11-22_17:00:00.000000,3
2028378_2023-11-23_01:00:00.000000,3
2028378_2023-11-23_04:30:00.000000,3
2028378_2023-11-22_18:45:00.000000,3
2028378_2023-11-22_23:00:00.000000,3
2028378_2023-11-22_23:45:00.000000,3
2028378_2023-11-23_03:15:00.000000,3
2028378_2023-11-23_01:30:00.000000,3
2028411_2023-11-28_12:00:00.000000,3
2028384_2023-11-23_22:45:00.000000,3
2028384_2023-11-23_20:30:00.000000,3
2028384_2023-11-23_22:00:00.000000,3
2028384_2023-11-24_07:45:00.000000,3
2028384_2023-11-23_14:30:00.000000,3
2028384_2023-11-24_01:00:00.000000,3
2028384_2023-11-23_15:15:00.000000,3
2028390_2023-11-24_22:00:00.000000,3
2028390_2023-11-24_18:15:00.000000,3
2028390_2023-11-24_16:45:00.000000,3
2028390_2023-11-25_04:00:00.000000,3
2028390_2023-11-24_19:45:00.000000,3
2028390_2023-11-24_20:15:00.000000,3
2028390_2023-11-25_04:45:00.000000,3
2028390_2023-11-24_22:30:00.000000,3
2028417_2023-11-29_09:00:00.000000,3
2028396_2023-11-26_07:45:00.000000,4
2028396_2023-11-25_21:00:00.000000,3
2028396_2023-11-26_01:30:00.000000,3
2028396_2023-11-25_22:00:00.000000,3
2028396_2023-11-25_17:00:00.000000,3
2028396_2023-11-26_05:45:00.000000,3
2028396_2023-11-25_20:00:00.000000,3
2028396_2023-11-26_05:00:00.000000,3
2028396_2023-11-25_20:15:00.000000,3
2028396_2023-11-25_18:45:00.000000,3
2028396_2023-11-25_14:45:00.000000,3
2028414_2023-11-28_19:45:00.000000,3
2028414_2023-11-29_07:30:00.000000,3
2028414_2023-11-28_17:15:00.000000,3
2028414_2023-11-28_22:30:00.000000,3
2028414_2023-11-28_15:30:00.000000,3
2028414_2023-11-29_08:15:00.000000,3
2028414_2023-11-28_19:30:00.000000,2
2028414_2023-11-28_20:00:00.000000,2
2028414_2023-11-29_02:30:00.000000,3
2028414_2023-11-28_18:30:00.000000,3
2028420_2023-11-29_21:00:00.000000,3
2028420_2023-11-29_19:30:00.000000,3
2028420_2023-11-29_13:30:00.000000,3
2028420_2023-11-29_18:15:00.000000,3
2028420_2023-11-30_07:15:00.000000,3
2028420_2023-11-29_19:00:00.000000,3
2028420_2023-11-30_06:00:00.000000,3
2028420_2023-11-29_21:30:00.000000,3
2028420_2023-11-30_00:45:00.000000,3
2028420_2023-11-29_22:15:00.000000,3
2028435_2023-12-02_13:15:00.000000,3
2028432_2023-12-02_02:30:00.000000,5
2028432_2023-12-02_03:45:00.000000,3
2028432_2023-12-02_08:00:00.000000,3
2028432_2023-12-01_18:00:00.000000,3
2028432_2023-12-01_22:45:00.000000,3
2028438_2023-12-02_20:45:00.000000,3
2028426_2023-11-30_18:15:00.000000,3
2028426_2023-11-30_15:45:00.000000,3
2028426_2023-12-01_06:00:00.000000,3
2028426_2023-11-30_22:30:00.000000,3
2028450_2023-12-04_20:45:00.000000,3
2028450_2023-12-05_06:45:00.000000,3
2028450_2023-12-04_23:30:00.000000,3
2028450_2023-12-05_07:15:00.000000,3
2028453_2023-12-05_11:30:00.000000,3
2028456_2023-12-06_05:30:00.000000,3
2028477_2023-12-09_09:45:00.000000,3
2028477_2023-12-09_12:45:00.000000,3
2028477_2023-12-09_13:00:00.000000,3
2028462_2023-12-07_03:00:00.000000,3
2028462_2023-12-07_04:30:00.000000,3
2028462_2023-12-06_20:45:00.000000,3
2028489_2023-12-11_13:00:00.000000,3
2028480_2023-12-10_00:00:00.000000,3
2028480_2023-12-09_18:30:00.000000,3
2028480_2023-12-10_01:45:00.000000,3
2028480_2023-12-09_23:15:00.000000,3
2028480_2023-12-10_05:45:00.000000,3
2028495_2023-12-12_10:00:00.000000,3
2028495_2023-12-12_11:15:00.000000,3
2028486_2023-12-11_02:00:00.000000,3
2028492_2023-12-11_22:00:00.000000,3
2028492_2023-12-12_03:30:00.000000,3
2028492_2023-12-12_01:45:00.000000,3
2028492_2023-12-12_01:00:00.000000,3
2031802_2023-12-07_18:15:00.000000,3
2031802_2023-12-07_13:30:00.000000,3
2031802_2023-12-07_14:00:00.000000,3
2031988_2023-12-13_14:15:00.000000,5
2031988_2023-12-13_14:45:00.000000,3
2028498_2023-12-12_13:30:00.000000,3
2028498_2023-12-12_14:30:00.000000,3
2028513_2023-12-15_12:00:00.000000,3
2028513_2023-12-15_10:45:00.000000,3
2028513_2023-12-15_09:30:00.000000,3
2028513_2023-12-15_10:00:00.000000,3
2028510_2023-12-14_17:00:00.000000,2
2028510_2023-12-15_00:15:00.000000,3
2028510_2023-12-15_07:30:00.000000,4
2028510_2023-12-15_02:00:00.000000,3
2028510_2023-12-14_17:15:00.000000,4
2028525_2023-12-17_10:00:00.000000,3
2028543_2023-12-20_13:00:00.000000,3
2028549_2023-12-21_10:45:00.000000,3
2028516_2023-12-15_18:30:00.000000,3
2028534_2023-12-18_14:15:00.000000,3
2028534_2023-12-19_03:00:00.000000,3
2028540_2023-12-20_03:15:00.000000,3
2028540_2023-12-19_23:30:00.000000,3
2028567_2023-12-24_11:15:00.000000,3
2028528_2023-12-18_03:45:00.000000,3
2028528_2023-12-18_00:30:00.000000,3
2028528_2023-12-17_21:00:00.000000,3
2028573_2023-12-25_12:45:00.000000,3
2028558_2023-12-23_06:15:00.000000,3
2028558_2023-12-22_22:30:00.000000,3
2028558_2023-12-23_03:45:00.000000,3
2028558_2023-12-23_08:45:00.000000,3
2028579_2023-12-26_10:45:00.000000,3
2028579_2023-12-26_11:45:00.000000,3
2028579_2023-12-26_09:45:00.000000,3
2028585_2023-12-27_11:30:00.000000,3
2028564_2023-12-24_01:00:00.000000,3
2028564_2023-12-24_08:15:00.000000,3
2028576_2023-12-25_23:45:00.000000,3
2028576_2023-12-26_09:30:00.000000,3
2028576_2023-12-25_21:45:00.000000,3
2028576_2023-12-25_23:30:00.000000,3
2028576_2023-12-26_03:15:00.000000,5
2028570_2023-12-25_01:15:00.000000,3
2028570_2023-12-25_03:15:00.000000,3
2028582_2023-12-27_09:00:00.000000,3
2028582_2023-12-26_14:45:00.000000,3
2028582_2023-12-26_23:15:00.000000,3
2028645_2024-01-06_13:00:00.000000,3
2028588_2023-12-28_03:30:00.000000,3
2028588_2023-12-28_04:00:00.000000,3
2028651_2024-01-07_09:45:00.000000,3
2028642_2024-01-06_08:00:00.000000,3
2028642_2024-01-06_04:45:00.000000,3
2028642_2024-01-06_02:30:00.000000,3
2028642_2024-01-06_01:15:00.000000,3
2028642_2024-01-05_15:30:00.000000,3
2028642_2024-01-05_19:00:00.000000,3
2028642_2024-01-06_05:45:00.000000,3
2028648_2024-01-07_08:45:00.000000,3
2028648_2024-01-06_19:30:00.000000,3
2028648_2024-01-07_06:30:00.000000,3
2028648_2024-01-06_21:30:00.000000,3
2028648_2024-01-07_07:30:00.000000,3
2028648_2024-01-07_04:15:00.000000,3
2028663_2024-01-09_11:15:00.000000,3
2028663_2024-01-09_12:15:00.000000,3
2028672_2024-01-10_23:30:00.000000,3
2028672_2024-01-10_21:15:00.000000,3
2028672_2024-01-10_16:00:00.000000,3
2028672_2024-01-10_19:00:00.000000,3
2028672_2024-01-10_22:00:00.000000,3
2028672_2024-01-11_03:00:00.000000,3
2028672_2024-01-10_15:15:00.000000,3
2028672_2024-01-11_01:30:00.000000,3
2028681_2024-01-12_11:30:00.000000,3
2028681_2024-01-12_13:15:00.000000,3
2028687_2024-01-13_12:00:00.000000,3
2028660_2024-01-08_19:15:00.000000,3
2028660_2024-01-08_15:15:00.000000,3
2028660_2024-01-08_16:30:00.000000,3
2028660_2024-01-09_06:15:00.000000,3
2028693_2024-01-14_11:45:00.000000,2
2028693_2024-01-14_12:15:00.000000,3
2028699_2024-01-15_12:30:00.000000,3
2028699_2024-01-15_11:15:00.000000,3
2028696_2024-01-15_00:30:00.000000,3
2028696_2024-01-15_06:45:00.000000,3
2028678_2024-01-12_03:00:00.000000,3
2028678_2024-01-11_21:30:00.000000,3
2028678_2024-01-11_16:45:00.000000,3
2031991_2023-12-14_06:15:00.000000,3
2032465_2023-12-20_17:45:00.000000,3
2032465_2023-12-20_21:00:00.000000,3
2032465_2023-12-20_22:30:00.000000,3
2032465_2023-12-20_22:00:00.000000,3
2032465_2023-12-20_21:30:00.000000,3
2032468_2023-12-21_05:45:00.000000,3
2032468_2023-12-21_07:15:00.000000,3
2028690_2024-01-13_14:45:00.000000,3
2028690_2024-01-13_15:45:00.000000,3
2028690_2024-01-14_06:30:00.000000,3
2028690_2024-01-14_00:15:00.000000,5
2028690_2024-01-13_14:00:00.000000,3
2028702_2024-01-15_14:00:00.000000,3
2028702_2024-01-16_02:00:00.000000,3
2028702_2024-01-16_08:15:00.000000,3
2028708_2024-01-17_06:30:00.000000,3
2033594_2024-01-10_05:45:00.000000,3
2033594_2024-01-10_07:00:00.000000,3
2033594_2024-01-09_18:00:00.000000,3
2033594_2024-01-10_03:30:00.000000,3
2033594_2024-01-10_05:30:00.000000,3
2033594_2024-01-09_15:30:00.000000,3
2033594_2024-01-10_09:00:00.000000,3
2033594_2024-01-10_05:15:00.000000,3
2028684_2024-01-12_17:30:00.000000,3
2028684_2024-01-13_00:45:00.000000,3
2028684_2024-01-13_09:15:00.000000,3
2028684_2024-01-13_02:00:00.000000,3
2028684_2024-01-13_03:45:00.000000,3
2028684_2024-01-13_08:45:00.000000,3
2028684_2024-01-13_07:15:00.000000,3
2028684_2024-01-12_14:45:00.000000,3
2028684_2024-01-12_23:45:00.000000,3
2028711_2024-01-17_12:45:00.000000,3
2028711_2024-01-17_12:00:00.000000,3
2028714_2024-01-18_01:30:00.000000,3
2028714_2024-01-18_08:15:00.000000,3
2028717_2024-01-18_11:45:00.000000,3
2028732_2024-01-21_00:00:00.000000,3
2028735_2024-01-21_10:30:00.000000,3
2028735_2024-01-21_11:00:00.000000,3
2028735_2024-01-21_12:30:00.000000,3
2028735_2024-01-21_10:00:00.000000,3
2028735_2024-01-21_09:15:00.000000,3
2028726_2024-01-20_08:45:00.000000,3
2028726_2024-01-19_23:30:00.000000,3
2028726_2024-01-20_03:00:00.000000,3
2028726_2024-01-20_06:00:00.000000,5
2028738_2024-01-22_01:00:00.000000,3
2028738_2024-01-21_14:30:00.000000,3
2028738_2024-01-22_07:30:00.000000,3
2028738_2024-01-22_06:15:00.000000,3
2028741_2024-01-22_13:30:00.000000,3
2028741_2024-01-22_12:30:00.000000,3
2028753_2024-01-24_11:00:00.000000,3
2028753_2024-01-24_09:00:00.000000,3
2028747_2024-01-23_11:00:00.000000,3
2028756_2024-01-25_07:30:00.000000,3
2028756_2024-01-25_02:45:00.000000,3
2028756_2024-01-25_00:00:00.000000,3
2028756_2024-01-24_23:00:00.000000,3
2028756_2024-01-25_01:45:00.000000,3
2028765_2024-01-26_12:15:00.000000,3
2028777_2024-01-28_10:00:00.000000,3
2028777_2024-01-28_09:00:00.000000,3
2028777_2024-01-28_10:15:00.000000,3
2028759_2024-01-25_09:45:00.000000,3
2028789_2024-01-30_12:00:00.000000,3
2028789_2024-01-30_09:45:00.000000,3
2028780_2024-01-28_20:45:00.000000,3
2028780_2024-01-28_16:00:00.000000,3
2028780_2024-01-29_02:15:00.000000,3
2028780_2024-01-28_19:00:00.000000,3
2028780_2024-01-28_19:45:00.000000,3
2028780_2024-01-29_01:30:00.000000,3
2028780_2024-01-29_07:30:00.000000,3
2028780_2024-01-29_04:00:00.000000,2
2028780_2024-01-28_22:15:00.000000,3
2028798_2024-01-31_15:30:00.000000,3
2028798_2024-02-01_02:00:00.000000,3
2028798_2024-02-01_00:15:00.000000,3
2028798_2024-01-31_16:15:00.000000,3
2028774_2024-01-28_05:00:00.000000,3
2028774_2024-01-28_00:30:00.000000,3
2028774_2024-01-28_06:30:00.000000,3
2028774_2024-01-28_08:30:00.000000,3
2028774_2024-01-28_02:30:00.000000,5
2028792_2024-01-30_15:30:00.000000,3
2028792_2024-01-30_19:00:00.000000,3
2028792_2024-01-30_23:00:00.000000,3
2028792_2024-01-30_20:00:00.000000,3
2028792_2024-01-31_07:45:00.000000,3
2028792_2024-01-31_04:15:00.000000,3
2028792_2024-01-31_00:45:00.000000,3
2028792_2024-01-31_06:30:00.000000,3
2028792_2024-01-31_05:15:00.000000,3
2028807_2024-02-02_13:00:00.000000,3
2028807_2024-02-02_13:30:00.000000,3
2028807_2024-02-02_11:00:00.000000,2
2028807_2024-02-02_10:15:00.000000,3
2028813_2024-02-03_12:00:00.000000,3
2028813_2024-02-03_11:15:00.000000,3
2028813_2024-02-03_10:00:00.000000,3
2028813_2024-02-03_09:15:00.000000,3
2028810_2024-02-02_16:30:00.000000,3
2028810_2024-02-02_16:45:00.000000,3
2028810_2024-02-02_17:45:00.000000,3
2028810_2024-02-02_15:30:00.000000,3
2028810_2024-02-03_08:15:00.000000,3
2028825_2024-02-05_08:45:00.000000,3
2028825_2024-02-05_11:15:00.000000,3
2028825_2024-02-05_12:45:00.000000,3
2028819_2024-02-04_14:00:00.000000,3
2028819_2024-02-04_13:15:00.000000,3
2028819_2024-02-04_11:00:00.000000,3
2028822_2024-02-05_06:15:00.000000,3
2028822_2024-02-05_07:30:00.000000,3
2028822_2024-02-04_21:00:00.000000,2
2028822_2024-02-04_15:15:00.000000,3
2028834_2024-02-07_08:00:00.000000,3
2028837_2024-02-07_14:00:00.000000,3
2028837_2024-02-07_11:30:00.000000,3
2028837_2024-02-07_08:45:00.000000,3
2028837_2024-02-07_10:00:00.000000,3
2028849_2024-02-09_12:30:00.000000,3
2028849_2024-02-09_13:00:00.000000,3
2028843_2024-02-08_11:45:00.000000,2
2028861_2024-02-11_13:45:00.000000,3
2028861_2024-02-11_08:30:00.000000,3
2028861_2024-02-11_13:15:00.000000,3
2028855_2024-02-10_14:45:00.000000,3
2028855_2024-02-10_14:15:00.000000,3
2037066_2024-02-25_10:15:00.000000,3
2028864_2024-02-12_05:30:00.000000,3
2028864_2024-02-12_02:00:00.000000,3
2028864_2024-02-12_06:30:00.000000,4
2036964_2024-02-24_14:30:00.000000,3
2036964_2024-02-24_13:30:00.000000,3
2036962_2024-02-24_13:30:00.000000,3
2036962_2024-02-24_14:30:00.000000,3
2036273_2024-02-11_13:15:00.000000,3
2036273_2024-02-11_13:45:00.000000,3
2036273_2024-02-11_08:30:00.000000,3
2028963_2024-02-28_08:30:00.000000,3
2028963_2024-02-28_14:15:00.000000,3
2028963_2024-02-28_09:00:00.000000,2
2028963_2024-02-28_12:00:00.000000,3
2028963_2024-02-28_11:00:00.000000,5
2028960_2024-02-27_17:15:00.000000,3
2028960_2024-02-28_07:15:00.000000,3
2028960_2024-02-28_06:00:00.000000,3
2028960_2024-02-28_05:45:00.000000,3
2028960_2024-02-28_02:45:00.000000,3
2028960_2024-02-28_02:00:00.000000,5
2028960_2024-02-28_04:00:00.000000,3
2028888_2024-02-16_02:45:00.000000,3
2028888_2024-02-16_02:30:00.000000,3
2028888_2024-02-16_07:00:00.000000,4
2028888_2024-02-16_06:45:00.000000,5
2028888_2024-02-15_21:45:00.000000,3
2028888_2024-02-16_07:45:00.000000,3
2028870_2024-02-12_15:15:00.000000,3
2028870_2024-02-13_07:45:00.000000,3
2028870_2024-02-12_19:30:00.000000,3
2028870_2024-02-13_04:45:00.000000,3
2028870_2024-02-12_23:45:00.000000,3
2028870_2024-02-13_05:30:00.000000,3
2028870_2024-02-12_18:30:00.000000,3
2028870_2024-02-12_21:15:00.000000,3
2028870_2024-02-12_23:30:00.000000,3
2028966_2024-02-29_01:00:00.000000,3
2028966_2024-02-28_23:30:00.000000,3
2028882_2024-02-15_04:00:00.000000,3
2028882_2024-02-14_20:15:00.000000,3
2028882_2024-02-14_18:45:00.000000,3
2028882_2024-02-15_02:30:00.000000,2
2028891_2024-02-16_08:45:00.000000,3
2028891_2024-02-16_14:00:00.000000,3
2028954_2024-02-27_01:00:00.000000,3
2028954_2024-02-27_06:45:00.000000,3
2028954_2024-02-26_17:45:00.000000,3
2028954_2024-02-27_07:15:00.000000,3
2028954_2024-02-27_04:00:00.000000,3
2028873_2024-02-13_12:00:00.000000,3
2028873_2024-02-13_14:00:00.000000,3
2028897_2024-02-17_13:30:00.000000,2
2028897_2024-02-17_14:30:00.000000,3
2028897_2024-02-17_14:00:00.000000,3
2028897_2024-02-17_13:15:00.000000,3
2028876_2024-02-13_19:00:00.000000,3
2028876_2024-02-14_07:30:00.000000,5
2028876_2024-02-14_02:00:00.000000,3
2028876_2024-02-14_04:00:00.000000,4
2028876_2024-02-14_00:15:00.000000,3
2028876_2024-02-13_17:00:00.000000,3
2028903_2024-02-18_15:00:00.000000,3
2028903_2024-02-18_10:45:00.000000,3
2028903_2024-02-18_12:00:00.000000,3
2028903_2024-02-18_14:00:00.000000,3
2028885_2024-02-15_12:45:00.000000,3
2028885_2024-02-15_11:45:00.000000,3
2028885_2024-02-15_09:15:00.000000,2
2028894_2024-02-16_18:45:00.000000,3
2028894_2024-02-17_03:30:00.000000,3
2028894_2024-02-17_00:45:00.000000,3
2028894_2024-02-16_23:15:00.000000,3
2028894_2024-02-17_01:30:00.000000,3
2028915_2024-02-20_13:00:00.000000,3
2028906_2024-02-18_15:30:00.000000,3
2028906_2024-02-19_03:45:00.000000,3
2028906_2024-02-19_06:15:00.000000,3
2028909_2024-02-19_11:15:00.000000,3
2028921_2024-02-21_14:45:00.000000,3
2028921_2024-02-21_11:30:00.000000,3
2028921_2024-02-21_15:15:00.000000,3
2028912_2024-02-19_15:30:00.000000,3
2028912_2024-02-20_05:45:00.000000,3
2028912_2024-02-20_00:00:00.000000,3
2028912_2024-02-19_23:15:00.000000,3
2028918_2024-02-21_02:00:00.000000,2
2028918_2024-02-21_00:30:00.000000,3
2028918_2024-02-20_21:00:00.000000,3
2028927_2024-02-22_12:00:00.000000,3
2028927_2024-02-22_09:00:00.000000,3
2028927_2024-02-22_09:45:00.000000,2
2028930_2024-02-22_22:30:00.000000,3
2028930_2024-02-22_19:45:00.000000,3
2028930_2024-02-22_16:30:00.000000,3
2028930_2024-02-22_18:00:00.000000,3
2028930_2024-02-22_20:15:00.000000,3
2028930_2024-02-22_17:15:00.000000,3
2028900_2024-02-18_07:15:00.000000,3
2028900_2024-02-18_00:00:00.000000,3
2028879_2024-02-14_08:15:00.000000,3
2028879_2024-02-14_14:45:00.000000,3
2028879_2024-02-14_13:30:00.000000,3
2028879_2024-02-14_10:00:00.000000,3
2028987_2024-03-03_08:15:00.000000,3
2028987_2024-03-03_15:30:00.000000,3
2028978_2024-03-01_20:30:00.000000,3
2028975_2024-03-01_12:15:00.000000,3
2028975_2024-03-01_14:30:00.000000,3
2028975_2024-03-01_10:15:00.000000,3
2028981_2024-03-02_09:00:00.000000,3
2028972_2024-03-01_06:00:00.000000,3
2028972_2024-03-01_01:15:00.000000,3
2028972_2024-03-01_00:45:00.000000,3
2028990_2024-03-04_06:45:00.000000,3
