timestamps_key,date,time,labels
865080_2022-07-01_16:15:00.000000,2022-07-01,16:15:00.000000,3
865080_2022-07-01_16:30:00.000000,2022-07-01,16:30:00.000000,3
865080_2022-07-01_16:45:00.000000,2022-07-01,16:45:00.000000,1
865080_2022-07-01_17:00:00.000000,2022-07-01,17:00:00.000000,3
865080_2022-07-01_17:15:00.000000,2022-07-01,17:15:00.000000,3
865080_2022-07-01_17:30:00.000000,2022-07-01,17:30:00.000000,1
865080_2022-07-01_17:45:00.000000,2022-07-01,17:45:00.000000,6
865080_2022-07-01_18:00:00.000000,2022-07-01,18:00:00.000000,6
865080_2022-07-01_18:15:00.000000,2022-07-01,18:15:00.000000,6
865080_2022-07-01_18:30:00.000000,2022-07-01,18:30:00.000000,3
865080_2022-07-01_18:45:00.000000,2022-07-01,18:45:00.000000,3
865080_2022-07-01_19:00:00.000000,2022-07-01,19:00:00.000000,6
865396_2022-07-06_06:30:00.000000,2022-07-06,06:30:00.000000,3
865396_2022-07-06_06:45:00.000000,2022-07-06,06:45:00.000000,3
865396_2022-07-06_07:00:00.000000,2022-07-06,07:00:00.000000,3
865396_2022-07-06_07:15:00.000000,2022-07-06,07:15:00.000000,3
865396_2022-07-06_07:30:00.000000,2022-07-06,07:30:00.000000,3
865396_2022-07-06_07:45:00.000000,2022-07-06,07:45:00.000000,3
865396_2022-07-06_08:00:00.000000,2022-07-06,08:00:00.000000,3
865396_2022-07-06_08:15:00.000000,2022-07-06,08:15:00.000000,3
865396_2022-07-06_08:30:00.000000,2022-07-06,08:30:00.000000,3
865396_2022-07-06_08:45:00.000000,2022-07-06,08:45:00.000000,3
865396_2022-07-06_09:00:00.000000,2022-07-06,09:00:00.000000,3
865396_2022-07-06_09:15:00.000000,2022-07-06,09:15:00.000000,3
865396_2022-07-06_09:30:00.000000,2022-07-06,09:30:00.000000,3
865396_2022-07-06_09:45:00.000000,2022-07-06,09:45:00.000000,3
865396_2022-07-06_10:00:00.000000,2022-07-06,10:00:00.000000,3
865396_2022-07-06_10:15:00.000000,2022-07-06,10:15:00.000000,3
865396_2022-07-06_10:30:00.000000,2022-07-06,10:30:00.000000,3
865396_2022-07-06_10:45:00.000000,2022-07-06,10:45:00.000000,3
865396_2022-07-06_11:00:00.000000,2022-07-06,11:00:00.000000,3
865396_2022-07-06_11:15:00.000000,2022-07-06,11:15:00.000000,3
865396_2022-07-06_11:30:00.000000,2022-07-06,11:30:00.000000,3
865396_2022-07-06_11:45:00.000000,2022-07-06,11:45:00.000000,3
865396_2022-07-06_12:00:00.000000,2022-07-06,12:00:00.000000,3
865396_2022-07-06_12:15:00.000000,2022-07-06,12:15:00.000000,3
865396_2022-07-06_12:30:00.000000,2022-07-06,12:30:00.000000,3
865396_2022-07-06_12:45:00.000000,2022-07-06,12:45:00.000000,3
865396_2022-07-06_13:00:00.000000,2022-07-06,13:00:00.000000,3
865396_2022-07-06_13:15:00.000000,2022-07-06,13:15:00.000000,3
865396_2022-07-06_13:30:00.000000,2022-07-06,13:30:00.000000,3
865396_2022-07-06_13:45:00.000000,2022-07-06,13:45:00.000000,3
865396_2022-07-06_14:00:00.000000,2022-07-06,14:00:00.000000,3
865396_2022-07-06_14:15:00.000000,2022-07-06,14:15:00.000000,3
865396_2022-07-06_14:30:00.000000,2022-07-06,14:30:00.000000,3
865396_2022-07-06_14:45:00.000000,2022-07-06,14:45:00.000000,3
865396_2022-07-06_15:00:00.000000,2022-07-06,15:00:00.000000,3
865396_2022-07-06_15:15:00.000000,2022-07-06,15:15:00.000000,3
865396_2022-07-06_15:30:00.000000,2022-07-06,15:30:00.000000,3
865396_2022-07-06_15:45:00.000000,2022-07-06,15:45:00.000000,3
865396_2022-07-06_16:00:00.000000,2022-07-06,16:00:00.000000,3
865396_2022-07-06_16:15:00.000000,2022-07-06,16:15:00.000000,3
865396_2022-07-06_16:30:00.000000,2022-07-06,16:30:00.000000,3
865396_2022-07-06_16:45:00.000000,2022-07-06,16:45:00.000000,3
865396_2022-07-06_17:00:00.000000,2022-07-06,17:00:00.000000,3
865396_2022-07-06_17:15:00.000000,2022-07-06,17:15:00.000000,3
865396_2022-07-06_17:30:00.000000,2022-07-06,17:30:00.000000,3
865396_2022-07-06_17:45:00.000000,2022-07-06,17:45:00.000000,3
865396_2022-07-06_18:00:00.000000,2022-07-06,18:00:00.000000,3
865396_2022-07-06_18:15:00.000000,2022-07-06,18:15:00.000000,3
865396_2022-07-06_18:30:00.000000,2022-07-06,18:30:00.000000,3
865396_2022-07-06_18:45:00.000000,2022-07-06,18:45:00.000000,1
865396_2022-07-06_19:00:00.000000,2022-07-06,19:00:00.000000,1
865492_2022-07-08_06:36:00.000000,2022-07-08,06:36:00.000000,3
865492_2022-07-08_06:51:00.000000,2022-07-08,06:51:00.000000,3
865492_2022-07-08_07:06:00.000000,2022-07-08,07:06:00.000000,1
865492_2022-07-08_07:21:00.000000,2022-07-08,07:21:00.000000,3
865492_2022-07-08_07:36:00.000000,2022-07-08,07:36:00.000000,3
865492_2022-07-08_07:51:00.000000,2022-07-08,07:51:00.000000,3
865492_2022-07-08_08:06:00.000000,2022-07-08,08:06:00.000000,1
865492_2022-07-08_08:21:00.000000,2022-07-08,08:21:00.000000,1
865492_2022-07-08_08:36:00.000000,2022-07-08,08:36:00.000000,1
865492_2022-07-08_08:51:00.000000,2022-07-08,08:51:00.000000,1
865492_2022-07-08_09:06:00.000000,2022-07-08,09:06:00.000000,3
865492_2022-07-08_09:21:00.000000,2022-07-08,09:21:00.000000,1
865492_2022-07-08_09:36:00.000000,2022-07-08,09:36:00.000000,1
865492_2022-07-08_09:51:00.000000,2022-07-08,09:51:00.000000,3
865492_2022-07-08_10:06:00.000000,2022-07-08,10:06:00.000000,3
865492_2022-07-08_10:21:00.000000,2022-07-08,10:21:00.000000,3
865492_2022-07-08_10:36:00.000000,2022-07-08,10:36:00.000000,3
865492_2022-07-08_10:51:00.000000,2022-07-08,10:51:00.000000,1
865492_2022-07-08_11:06:00.000000,2022-07-08,11:06:00.000000,3
865492_2022-07-08_11:21:00.000000,2022-07-08,11:21:00.000000,3
865492_2022-07-08_11:36:00.000000,2022-07-08,11:36:00.000000,3
865492_2022-07-08_11:51:00.000000,2022-07-08,11:51:00.000000,3
865492_2022-07-08_12:06:00.000000,2022-07-08,12:06:00.000000,3
865492_2022-07-08_12:21:00.000000,2022-07-08,12:21:00.000000,1
865492_2022-07-08_12:36:00.000000,2022-07-08,12:36:00.000000,3
865492_2022-07-08_12:51:00.000000,2022-07-08,12:51:00.000000,3
865492_2022-07-08_13:06:00.000000,2022-07-08,13:06:00.000000,6
865492_2022-07-08_13:21:00.000000,2022-07-08,13:21:00.000000,3
865492_2022-07-08_13:36:00.000000,2022-07-08,13:36:00.000000,3
865492_2022-07-08_13:51:00.000000,2022-07-08,13:51:00.000000,3
865492_2022-07-08_14:06:00.000000,2022-07-08,14:06:00.000000,3
865492_2022-07-08_14:21:00.000000,2022-07-08,14:21:00.000000,3
865492_2022-07-08_14:36:00.000000,2022-07-08,14:36:00.000000,3
865492_2022-07-08_14:51:00.000000,2022-07-08,14:51:00.000000,3
865492_2022-07-08_15:06:00.000000,2022-07-08,15:06:00.000000,3
865492_2022-07-08_15:21:00.000000,2022-07-08,15:21:00.000000,3
865492_2022-07-08_15:36:00.000000,2022-07-08,15:36:00.000000,3
865492_2022-07-08_15:51:00.000000,2022-07-08,15:51:00.000000,3
865492_2022-07-08_16:06:00.000000,2022-07-08,16:06:00.000000,1
865492_2022-07-08_16:21:00.000000,2022-07-08,16:21:00.000000,3
865492_2022-07-08_16:36:00.000000,2022-07-08,16:36:00.000000,3
865492_2022-07-08_16:51:00.000000,2022-07-08,16:51:00.000000,3
865492_2022-07-08_17:06:00.000000,2022-07-08,17:06:00.000000,1
865492_2022-07-08_17:21:00.000000,2022-07-08,17:21:00.000000,3
865492_2022-07-08_17:36:00.000000,2022-07-08,17:36:00.000000,3
865492_2022-07-08_17:51:00.000000,2022-07-08,17:51:00.000000,3
865492_2022-07-08_18:06:00.000000,2022-07-08,18:06:00.000000,3
865492_2022-07-08_18:21:00.000000,2022-07-08,18:21:00.000000,1
865492_2022-07-08_18:36:00.000000,2022-07-08,18:36:00.000000,1
865492_2022-07-08_18:51:00.000000,2022-07-08,18:51:00.000000,3
865492_2022-07-08_19:06:00.000000,2022-07-08,19:06:00.000000,3
865500_2022-07-10_06:45:00.000000,2022-07-10,06:45:00.000000,1
865500_2022-07-10_07:00:00.000000,2022-07-10,07:00:00.000000,1
865500_2022-07-10_07:30:00.000000,2022-07-10,07:30:00.000000,1
865500_2022-07-10_07:45:00.000000,2022-07-10,07:45:00.000000,1
865500_2022-07-10_08:00:00.000000,2022-07-10,08:00:00.000000,1
865500_2022-07-10_08:15:00.000000,2022-07-10,08:15:00.000000,1
865500_2022-07-10_08:30:00.000000,2022-07-10,08:30:00.000000,1
865500_2022-07-10_09:15:00.000000,2022-07-10,09:15:00.000000,1
865500_2022-07-10_09:30:00.000000,2022-07-10,09:30:00.000000,1
865500_2022-07-10_09:45:00.000000,2022-07-10,09:45:00.000000,1
865500_2022-07-10_10:00:00.000000,2022-07-10,10:00:00.000000,1
865500_2022-07-10_10:15:00.000000,2022-07-10,10:15:00.000000,1
865500_2022-07-10_10:45:00.000000,2022-07-10,10:45:00.000000,1
865500_2022-07-10_11:00:00.000000,2022-07-10,11:00:00.000000,1
865500_2022-07-10_11:45:00.000000,2022-07-10,11:45:00.000000,1
865500_2022-07-10_12:15:00.000000,2022-07-10,12:15:00.000000,1
865500_2022-07-10_12:30:00.000000,2022-07-10,12:30:00.000000,3
865500_2022-07-10_13:15:00.000000,2022-07-10,13:15:00.000000,3
865500_2022-07-10_13:30:00.000000,2022-07-10,13:30:00.000000,3
865500_2022-07-10_14:15:00.000000,2022-07-10,14:15:00.000000,3
865500_2022-07-10_14:30:00.000000,2022-07-10,14:30:00.000000,3
865500_2022-07-10_15:15:00.000000,2022-07-10,15:15:00.000000,3
865500_2022-07-10_15:30:00.000000,2022-07-10,15:30:00.000000,3
865500_2022-07-10_16:00:00.000000,2022-07-10,16:00:00.000000,3
865500_2022-07-10_16:15:00.000000,2022-07-10,16:15:00.000000,3
865500_2022-07-10_16:45:00.000000,2022-07-10,16:45:00.000000,1
865500_2022-07-10_17:00:00.000000,2022-07-10,17:00:00.000000,1
865500_2022-07-10_17:45:00.000000,2022-07-10,17:45:00.000000,3
865500_2022-07-10_18:15:00.000000,2022-07-10,18:15:00.000000,1
865500_2022-07-10_18:30:00.000000,2022-07-10,18:30:00.000000,1
865504_2022-07-11_06:30:00.000000,2022-07-11,06:30:00.000000,3
865504_2022-07-11_06:45:00.000000,2022-07-11,06:45:00.000000,1
865504_2022-07-11_07:00:00.000000,2022-07-11,07:00:00.000000,1
865504_2022-07-11_07:15:00.000000,2022-07-11,07:15:00.000000,1
865504_2022-07-11_07:30:00.000000,2022-07-11,07:30:00.000000,3
865504_2022-07-11_07:45:00.000000,2022-07-11,07:45:00.000000,1
865504_2022-07-11_08:00:00.000000,2022-07-11,08:00:00.000000,1
865504_2022-07-11_08:15:00.000000,2022-07-11,08:15:00.000000,1
865504_2022-07-11_08:30:00.000000,2022-07-11,08:30:00.000000,1
865504_2022-07-11_08:45:00.000000,2022-07-11,08:45:00.000000,3
865504_2022-07-11_09:00:00.000000,2022-07-11,09:00:00.000000,3
865504_2022-07-11_09:15:00.000000,2022-07-11,09:15:00.000000,1
865504_2022-07-11_09:30:00.000000,2022-07-11,09:30:00.000000,1
865504_2022-07-11_09:45:00.000000,2022-07-11,09:45:00.000000,1
865504_2022-07-11_10:00:00.000000,2022-07-11,10:00:00.000000,1
865504_2022-07-11_10:15:00.000000,2022-07-11,10:15:00.000000,3
865504_2022-07-11_10:30:00.000000,2022-07-11,10:30:00.000000,3
865504_2022-07-11_10:45:00.000000,2022-07-11,10:45:00.000000,1
865504_2022-07-11_11:00:00.000000,2022-07-11,11:00:00.000000,1
865504_2022-07-11_11:15:00.000000,2022-07-11,11:15:00.000000,3
865504_2022-07-11_11:30:00.000000,2022-07-11,11:30:00.000000,1
865504_2022-07-11_11:45:00.000000,2022-07-11,11:45:00.000000,1
865504_2022-07-11_12:00:00.000000,2022-07-11,12:00:00.000000,1
865504_2022-07-11_12:15:00.000000,2022-07-11,12:15:00.000000,1
865504_2022-07-11_12:30:00.000000,2022-07-11,12:30:00.000000,1
865504_2022-07-11_12:45:00.000000,2022-07-11,12:45:00.000000,3
865504_2022-07-11_13:00:00.000000,2022-07-11,13:00:00.000000,1
865504_2022-07-11_13:15:00.000000,2022-07-11,13:15:00.000000,1
865504_2022-07-11_13:30:00.000000,2022-07-11,13:30:00.000000,1
865504_2022-07-11_13:45:00.000000,2022-07-11,13:45:00.000000,3
865504_2022-07-11_14:00:00.000000,2022-07-11,14:00:00.000000,3
865504_2022-07-11_14:15:00.000000,2022-07-11,14:15:00.000000,1
865504_2022-07-11_14:30:00.000000,2022-07-11,14:30:00.000000,1
865504_2022-07-11_14:45:00.000000,2022-07-11,14:45:00.000000,3
865504_2022-07-11_15:00:00.000000,2022-07-11,15:00:00.000000,3
865504_2022-07-11_15:15:00.000000,2022-07-11,15:15:00.000000,3
865504_2022-07-11_15:30:00.000000,2022-07-11,15:30:00.000000,1
865504_2022-07-11_15:45:00.000000,2022-07-11,15:45:00.000000,3
865504_2022-07-11_16:00:00.000000,2022-07-11,16:00:00.000000,1
865504_2022-07-11_16:15:00.000000,2022-07-11,16:15:00.000000,2
865504_2022-07-11_16:30:00.000000,2022-07-11,16:30:00.000000,3
865504_2022-07-11_16:45:00.000000,2022-07-11,16:45:00.000000,1
865504_2022-07-11_17:00:00.000000,2022-07-11,17:00:00.000000,1
865504_2022-07-11_17:15:00.000000,2022-07-11,17:15:00.000000,1
865504_2022-07-11_17:30:00.000000,2022-07-11,17:30:00.000000,1
865504_2022-07-11_17:45:00.000000,2022-07-11,17:45:00.000000,1
865504_2022-07-11_18:00:00.000000,2022-07-11,18:00:00.000000,1
865504_2022-07-11_18:15:00.000000,2022-07-11,18:15:00.000000,1
865504_2022-07-11_18:30:00.000000,2022-07-11,18:30:00.000000,1
865504_2022-07-11_18:45:00.000000,2022-07-11,18:45:00.000000,1
865504_2022-07-11_19:00:00.000000,2022-07-11,19:00:00.000000,1
866076_2022-07-15_06:30:00.000000,2022-07-15,06:30:00.000000,6
866076_2022-07-15_06:45:00.000000,2022-07-15,06:45:00.000000,6
866076_2022-07-15_07:00:00.000000,2022-07-15,07:00:00.000000,6
866076_2022-07-15_07:15:00.000000,2022-07-15,07:15:00.000000,6
866076_2022-07-15_07:30:00.000000,2022-07-15,07:30:00.000000,6
866076_2022-07-15_07:45:00.000000,2022-07-15,07:45:00.000000,6
866076_2022-07-15_08:00:00.000000,2022-07-15,08:00:00.000000,6
866076_2022-07-15_08:15:00.000000,2022-07-15,08:15:00.000000,6
866076_2022-07-15_08:30:00.000000,2022-07-15,08:30:00.000000,6
866076_2022-07-15_08:45:00.000000,2022-07-15,08:45:00.000000,6
866076_2022-07-15_09:00:00.000000,2022-07-15,09:00:00.000000,6
866076_2022-07-15_09:15:00.000000,2022-07-15,09:15:00.000000,6
866076_2022-07-15_09:30:00.000000,2022-07-15,09:30:00.000000,6
866076_2022-07-15_09:45:00.000000,2022-07-15,09:45:00.000000,6
866076_2022-07-15_10:00:00.000000,2022-07-15,10:00:00.000000,6
866076_2022-07-15_10:15:00.000000,2022-07-15,10:15:00.000000,6
866076_2022-07-15_10:30:00.000000,2022-07-15,10:30:00.000000,6
866076_2022-07-15_10:45:00.000000,2022-07-15,10:45:00.000000,6
866076_2022-07-15_11:00:00.000000,2022-07-15,11:00:00.000000,6
866076_2022-07-15_11:15:00.000000,2022-07-15,11:15:00.000000,6
866076_2022-07-15_11:30:00.000000,2022-07-15,11:30:00.000000,6
866076_2022-07-15_11:45:00.000000,2022-07-15,11:45:00.000000,6
866076_2022-07-15_12:00:00.000000,2022-07-15,12:00:00.000000,6
866076_2022-07-15_12:15:00.000000,2022-07-15,12:15:00.000000,6
866076_2022-07-15_12:30:00.000000,2022-07-15,12:30:00.000000,6
866076_2022-07-15_12:45:00.000000,2022-07-15,12:45:00.000000,6
866076_2022-07-15_13:00:00.000000,2022-07-15,13:00:00.000000,6
866076_2022-07-15_13:15:00.000000,2022-07-15,13:15:00.000000,6
866076_2022-07-15_13:30:00.000000,2022-07-15,13:30:00.000000,6
866076_2022-07-15_13:45:00.000000,2022-07-15,13:45:00.000000,6
866076_2022-07-15_14:00:00.000000,2022-07-15,14:00:00.000000,6
866076_2022-07-15_14:15:00.000000,2022-07-15,14:15:00.000000,6
866076_2022-07-15_14:30:00.000000,2022-07-15,14:30:00.000000,6
866076_2022-07-15_14:45:00.000000,2022-07-15,14:45:00.000000,6
866076_2022-07-15_15:00:00.000000,2022-07-15,15:00:00.000000,6
866076_2022-07-15_15:15:00.000000,2022-07-15,15:15:00.000000,6
866076_2022-07-15_15:30:00.000000,2022-07-15,15:30:00.000000,6
866076_2022-07-15_15:45:00.000000,2022-07-15,15:45:00.000000,6
866076_2022-07-15_16:00:00.000000,2022-07-15,16:00:00.000000,6
866076_2022-07-15_16:15:00.000000,2022-07-15,16:15:00.000000,6
866076_2022-07-15_16:30:00.000000,2022-07-15,16:30:00.000000,6
866076_2022-07-15_16:45:00.000000,2022-07-15,16:45:00.000000,6
866076_2022-07-15_17:00:00.000000,2022-07-15,17:00:00.000000,6
866076_2022-07-15_17:15:00.000000,2022-07-15,17:15:00.000000,6
866076_2022-07-15_17:30:00.000000,2022-07-15,17:30:00.000000,6
866076_2022-07-15_17:45:00.000000,2022-07-15,17:45:00.000000,6
866076_2022-07-15_18:00:00.000000,2022-07-15,18:00:00.000000,6
866076_2022-07-15_18:15:00.000000,2022-07-15,18:15:00.000000,6
866076_2022-07-15_18:30:00.000000,2022-07-15,18:30:00.000000,6
866076_2022-07-15_18:45:00.000000,2022-07-15,18:45:00.000000,6
866076_2022-07-15_19:00:00.000000,2022-07-15,19:00:00.000000,6
866080_2022-07-16_06:30:00.000000,2022-07-16,06:30:00.000000,1
866080_2022-07-16_06:45:00.000000,2022-07-16,06:45:00.000000,3
866080_2022-07-16_07:00:00.000000,2022-07-16,07:00:00.000000,3
866080_2022-07-16_07:15:00.000000,2022-07-16,07:15:00.000000,3
866080_2022-07-16_07:30:00.000000,2022-07-16,07:30:00.000000,3
866080_2022-07-16_07:45:00.000000,2022-07-16,07:45:00.000000,3
866080_2022-07-16_08:00:00.000000,2022-07-16,08:00:00.000000,3
866080_2022-07-16_08:15:00.000000,2022-07-16,08:15:00.000000,3
866080_2022-07-16_08:30:00.000000,2022-07-16,08:30:00.000000,3
866080_2022-07-16_08:45:00.000000,2022-07-16,08:45:00.000000,3
866080_2022-07-16_09:00:00.000000,2022-07-16,09:00:00.000000,3
866080_2022-07-16_09:15:00.000000,2022-07-16,09:15:00.000000,3
866080_2022-07-16_09:30:00.000000,2022-07-16,09:30:00.000000,3
866080_2022-07-16_09:45:00.000000,2022-07-16,09:45:00.000000,3
866080_2022-07-16_10:00:00.000000,2022-07-16,10:00:00.000000,3
866080_2022-07-16_10:15:00.000000,2022-07-16,10:15:00.000000,3
866080_2022-07-16_10:30:00.000000,2022-07-16,10:30:00.000000,3
866080_2022-07-16_10:45:00.000000,2022-07-16,10:45:00.000000,3
866080_2022-07-16_11:00:00.000000,2022-07-16,11:00:00.000000,3
866080_2022-07-16_11:15:00.000000,2022-07-16,11:15:00.000000,3
866080_2022-07-16_11:30:00.000000,2022-07-16,11:30:00.000000,3
866080_2022-07-16_11:45:00.000000,2022-07-16,11:45:00.000000,3
866080_2022-07-16_12:00:00.000000,2022-07-16,12:00:00.000000,3
866080_2022-07-16_12:15:00.000000,2022-07-16,12:15:00.000000,3
866080_2022-07-16_12:30:00.000000,2022-07-16,12:30:00.000000,5
866080_2022-07-16_12:45:00.000000,2022-07-16,12:45:00.000000,3
866080_2022-07-16_13:00:00.000000,2022-07-16,13:00:00.000000,3
866080_2022-07-16_13:15:00.000000,2022-07-16,13:15:00.000000,3
866080_2022-07-16_13:30:00.000000,2022-07-16,13:30:00.000000,3
866080_2022-07-16_13:45:00.000000,2022-07-16,13:45:00.000000,3
866080_2022-07-16_14:00:00.000000,2022-07-16,14:00:00.000000,3
866080_2022-07-16_14:15:00.000000,2022-07-16,14:15:00.000000,3
866080_2022-07-16_14:30:00.000000,2022-07-16,14:30:00.000000,3
866080_2022-07-16_14:45:00.000000,2022-07-16,14:45:00.000000,3
866080_2022-07-16_15:00:00.000000,2022-07-16,15:00:00.000000,3
866080_2022-07-16_15:15:00.000000,2022-07-16,15:15:00.000000,3
866080_2022-07-16_15:30:00.000000,2022-07-16,15:30:00.000000,3
866080_2022-07-16_15:45:00.000000,2022-07-16,15:45:00.000000,3
866080_2022-07-16_16:00:00.000000,2022-07-16,16:00:00.000000,3
866080_2022-07-16_16:15:00.000000,2022-07-16,16:15:00.000000,1
866080_2022-07-16_16:30:00.000000,2022-07-16,16:30:00.000000,1
866080_2022-07-16_16:45:00.000000,2022-07-16,16:45:00.000000,1
866080_2022-07-16_17:00:00.000000,2022-07-16,17:00:00.000000,1
866080_2022-07-16_17:15:00.000000,2022-07-16,17:15:00.000000,1
866080_2022-07-16_17:30:00.000000,2022-07-16,17:30:00.000000,1
866080_2022-07-16_17:45:00.000000,2022-07-16,17:45:00.000000,1
866080_2022-07-16_18:00:00.000000,2022-07-16,18:00:00.000000,1
866080_2022-07-16_18:15:00.000000,2022-07-16,18:15:00.000000,3
866080_2022-07-16_18:30:00.000000,2022-07-16,18:30:00.000000,3
866080_2022-07-16_18:45:00.000000,2022-07-16,18:45:00.000000,6
866080_2022-07-16_19:00:00.000000,2022-07-16,19:00:00.000000,3
866776_2022-07-25_06:26:00.000000,2022-07-25,06:26:00.000000,6
866776_2022-07-25_06:41:00.000000,2022-07-25,06:41:00.000000,6
866776_2022-07-25_06:56:00.000000,2022-07-25,06:56:00.000000,3
866776_2022-07-25_07:11:00.000000,2022-07-25,07:11:00.000000,6
866776_2022-07-25_07:26:00.000000,2022-07-25,07:26:00.000000,3
866776_2022-07-25_07:41:00.000000,2022-07-25,07:41:00.000000,3
866776_2022-07-25_07:56:00.000000,2022-07-25,07:56:00.000000,3
866776_2022-07-25_08:11:00.000000,2022-07-25,08:11:00.000000,3
866776_2022-07-25_08:26:00.000000,2022-07-25,08:26:00.000000,3
866776_2022-07-25_08:41:00.000000,2022-07-25,08:41:00.000000,3
866776_2022-07-25_08:56:00.000000,2022-07-25,08:56:00.000000,3
866776_2022-07-25_09:11:00.000000,2022-07-25,09:11:00.000000,3
866776_2022-07-25_09:26:00.000000,2022-07-25,09:26:00.000000,1
866776_2022-07-25_09:41:00.000000,2022-07-25,09:41:00.000000,3
866776_2022-07-25_09:56:00.000000,2022-07-25,09:56:00.000000,3
866776_2022-07-25_10:11:00.000000,2022-07-25,10:11:00.000000,3
866776_2022-07-25_10:26:00.000000,2022-07-25,10:26:00.000000,6
866776_2022-07-25_10:41:00.000000,2022-07-25,10:41:00.000000,3
866776_2022-07-25_10:56:00.000000,2022-07-25,10:56:00.000000,6
866776_2022-07-25_11:11:00.000000,2022-07-25,11:11:00.000000,6
866776_2022-07-25_11:26:00.000000,2022-07-25,11:26:00.000000,3
866776_2022-07-25_11:41:00.000000,2022-07-25,11:41:00.000000,6
866776_2022-07-25_11:56:00.000000,2022-07-25,11:56:00.000000,3
866776_2022-07-25_12:11:00.000000,2022-07-25,12:11:00.000000,6
866776_2022-07-25_12:26:00.000000,2022-07-25,12:26:00.000000,3
866776_2022-07-25_12:41:00.000000,2022-07-25,12:41:00.000000,3
866776_2022-07-25_12:56:00.000000,2022-07-25,12:56:00.000000,6
866776_2022-07-25_13:11:00.000000,2022-07-25,13:11:00.000000,3
866776_2022-07-25_13:26:00.000000,2022-07-25,13:26:00.000000,6
866776_2022-07-25_13:41:00.000000,2022-07-25,13:41:00.000000,6
866776_2022-07-25_13:56:00.000000,2022-07-25,13:56:00.000000,3
866776_2022-07-25_14:11:00.000000,2022-07-25,14:11:00.000000,6
866776_2022-07-25_14:26:00.000000,2022-07-25,14:26:00.000000,6
866776_2022-07-25_14:41:00.000000,2022-07-25,14:41:00.000000,6
866776_2022-07-25_14:56:00.000000,2022-07-25,14:56:00.000000,6
866776_2022-07-25_15:11:00.000000,2022-07-25,15:11:00.000000,6
866776_2022-07-25_15:26:00.000000,2022-07-25,15:26:00.000000,3
866776_2022-07-25_15:41:00.000000,2022-07-25,15:41:00.000000,6
866776_2022-07-25_15:56:00.000000,2022-07-25,15:56:00.000000,6
866776_2022-07-25_16:11:00.000000,2022-07-25,16:11:00.000000,6
866776_2022-07-25_16:26:00.000000,2022-07-25,16:26:00.000000,6
866776_2022-07-25_16:41:00.000000,2022-07-25,16:41:00.000000,6
866776_2022-07-25_16:56:00.000000,2022-07-25,16:56:00.000000,6
866776_2022-07-25_17:11:00.000000,2022-07-25,17:11:00.000000,6
866776_2022-07-25_17:26:00.000000,2022-07-25,17:26:00.000000,6
866776_2022-07-25_17:41:00.000000,2022-07-25,17:41:00.000000,6
866776_2022-07-25_17:56:00.000000,2022-07-25,17:56:00.000000,6
866776_2022-07-25_18:11:00.000000,2022-07-25,18:11:00.000000,6
866776_2022-07-25_18:26:00.000000,2022-07-25,18:26:00.000000,6
866776_2022-07-25_18:41:00.000000,2022-07-25,18:41:00.000000,6
866776_2022-07-25_18:56:00.000000,2022-07-25,18:56:00.000000,6
866776_2022-07-25_19:11:00.000000,2022-07-25,19:11:00.000000,6
867632_2022-08-03_06:30:00.000000,2022-08-03,06:30:00.000000,3
867632_2022-08-03_06:45:00.000000,2022-08-03,06:45:00.000000,3
867632_2022-08-03_07:00:00.000000,2022-08-03,07:00:00.000000,6
867632_2022-08-03_07:15:00.000000,2022-08-03,07:15:00.000000,1
867632_2022-08-03_07:30:00.000000,2022-08-03,07:30:00.000000,3
867632_2022-08-03_07:45:00.000000,2022-08-03,07:45:00.000000,6
867632_2022-08-03_08:00:00.000000,2022-08-03,08:00:00.000000,3
867632_2022-08-03_08:15:00.000000,2022-08-03,08:15:00.000000,3
867632_2022-08-03_08:30:00.000000,2022-08-03,08:30:00.000000,3
867632_2022-08-03_08:45:00.000000,2022-08-03,08:45:00.000000,2
867632_2022-08-03_09:00:00.000000,2022-08-03,09:00:00.000000,1
867632_2022-08-03_09:15:00.000000,2022-08-03,09:15:00.000000,3
867632_2022-08-03_09:30:00.000000,2022-08-03,09:30:00.000000,6
867632_2022-08-03_09:45:00.000000,2022-08-03,09:45:00.000000,6
867632_2022-08-03_10:00:00.000000,2022-08-03,10:00:00.000000,3
867632_2022-08-03_10:15:00.000000,2022-08-03,10:15:00.000000,3
867632_2022-08-03_10:30:00.000000,2022-08-03,10:30:00.000000,6
867632_2022-08-03_10:45:00.000000,2022-08-03,10:45:00.000000,3
867632_2022-08-03_11:00:00.000000,2022-08-03,11:00:00.000000,3
867632_2022-08-03_11:15:00.000000,2022-08-03,11:15:00.000000,3
867632_2022-08-03_11:30:00.000000,2022-08-03,11:30:00.000000,1
867632_2022-08-03_11:45:00.000000,2022-08-03,11:45:00.000000,6
867632_2022-08-03_12:00:00.000000,2022-08-03,12:00:00.000000,1
867632_2022-08-03_12:15:00.000000,2022-08-03,12:15:00.000000,6
867632_2022-08-03_12:30:00.000000,2022-08-03,12:30:00.000000,3
867632_2022-08-03_12:45:00.000000,2022-08-03,12:45:00.000000,6
867632_2022-08-03_13:00:00.000000,2022-08-03,13:00:00.000000,3
867632_2022-08-03_13:15:00.000000,2022-08-03,13:15:00.000000,6
867632_2022-08-03_13:30:00.000000,2022-08-03,13:30:00.000000,3
