Index,Date,URL,date,time,key,timestamp_dt,label
49412,2043563_2024-08-04_07:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_074500_LBA_OUTER_S0.fits,2024-08-04,07:45:00.000000,2043563_2024-08-04_07:45:00.000000,2024-08-04 07:45:00,III/2
49381,2043563_2024-08-04_08:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_080000_LBA_OUTER_S0.fits,2024-08-04,08:00:00.000000,2043563_2024-08-04_08:00:00.000000,2024-08-04 08:00:00,
49401,2043563_2024-08-04_08:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_081500_LBA_OUTER_S0.fits,2024-08-04,08:15:00.000000,2043563_2024-08-04_08:15:00.000000,2024-08-04 08:15:00,
49398,2043563_2024-08-04_08:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_083000_LBA_OUTER_S0.fits,2024-08-04,08:30:00.000000,2043563_2024-08-04_08:30:00.000000,2024-08-04 08:30:00,
49372,2043563_2024-08-04_08:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_084500_LBA_OUTER_S0.fits,2024-08-04,08:45:00.000000,2043563_2024-08-04_08:45:00.000000,2024-08-04 08:45:00,III/2
49370,2043563_2024-08-04_09:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_090000_LBA_OUTER_S0.fits,2024-08-04,09:00:00.000000,2043563_2024-08-04_09:00:00.000000,2024-08-04 09:00:00,
49388,2043563_2024-08-04_09:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_091500_LBA_OUTER_S0.fits,2024-08-04,09:15:00.000000,2043563_2024-08-04_09:15:00.000000,2024-08-04 09:15:00,
49411,2043563_2024-08-04_09:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_093000_LBA_OUTER_S0.fits,2024-08-04,09:30:00.000000,2043563_2024-08-04_09:30:00.000000,2024-08-04 09:30:00,
49385,2043563_2024-08-04_09:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_094500_LBA_OUTER_S0.fits,2024-08-04,09:45:00.000000,2043563_2024-08-04_09:45:00.000000,2024-08-04 09:45:00,III/1
49400,2043563_2024-08-04_10:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_100000_LBA_OUTER_S0.fits,2024-08-04,10:00:00.000000,2043563_2024-08-04_10:00:00.000000,2024-08-04 10:00:00,III/1
49382,2043563_2024-08-04_10:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_101500_LBA_OUTER_S0.fits,2024-08-04,10:15:00.000000,2043563_2024-08-04_10:15:00.000000,2024-08-04 10:15:00,
49366,2043563_2024-08-04_10:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_103000_LBA_OUTER_S0.fits,2024-08-04,10:30:00.000000,2043563_2024-08-04_10:30:00.000000,2024-08-04 10:30:00,
49391,2043563_2024-08-04_10:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_104500_LBA_OUTER_S0.fits,2024-08-04,10:45:00.000000,2043563_2024-08-04_10:45:00.000000,2024-08-04 10:45:00,
49389,2043563_2024-08-04_11:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_110000_LBA_OUTER_S0.fits,2024-08-04,11:00:00.000000,2043563_2024-08-04_11:00:00.000000,2024-08-04 11:00:00,
49369,2043563_2024-08-04_11:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_111500_LBA_OUTER_S0.fits,2024-08-04,11:15:00.000000,2043563_2024-08-04_11:15:00.000000,2024-08-04 11:15:00,
49378,2043563_2024-08-04_11:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_113000_LBA_OUTER_S0.fits,2024-08-04,11:30:00.000000,2043563_2024-08-04_11:30:00.000000,2024-08-04 11:30:00,III/1
49403,2043563_2024-08-04_11:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_114500_LBA_OUTER_S0.fits,2024-08-04,11:45:00.000000,2043563_2024-08-04_11:45:00.000000,2024-08-04 11:45:00,
49376,2043563_2024-08-04_12:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_120000_LBA_OUTER_S0.fits,2024-08-04,12:00:00.000000,2043563_2024-08-04_12:00:00.000000,2024-08-04 12:00:00,
49409,2043563_2024-08-04_12:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_121500_LBA_OUTER_S0.fits,2024-08-04,12:15:00.000000,2043563_2024-08-04_12:15:00.000000,2024-08-04 12:15:00,
49394,2043563_2024-08-04_12:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_123000_LBA_OUTER_S0.fits,2024-08-04,12:30:00.000000,2043563_2024-08-04_12:30:00.000000,2024-08-04 12:30:00,
49363,2043563_2024-08-04_12:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_124500_LBA_OUTER_S0.fits,2024-08-04,12:45:00.000000,2043563_2024-08-04_12:45:00.000000,2024-08-04 12:45:00,
49365,2043563_2024-08-04_13:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_130000_LBA_OUTER_S0.fits,2024-08-04,13:00:00.000000,2043563_2024-08-04_13:00:00.000000,2024-08-04 13:00:00,
49396,2043563_2024-08-04_13:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_131500_LBA_OUTER_S0.fits,2024-08-04,13:15:00.000000,2043563_2024-08-04_13:15:00.000000,2024-08-04 13:15:00,
49406,2043563_2024-08-04_13:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_133000_LBA_OUTER_S0.fits,2024-08-04,13:30:00.000000,2043563_2024-08-04_13:30:00.000000,2024-08-04 13:30:00,
49374,2043563_2024-08-04_13:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_134500_LBA_OUTER_S0.fits,2024-08-04,13:45:00.000000,2043563_2024-08-04_13:45:00.000000,2024-08-04 13:45:00,
49375,2043563_2024-08-04_14:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_140000_LBA_OUTER_S0.fits,2024-08-04,14:00:00.000000,2043563_2024-08-04_14:00:00.000000,2024-08-04 14:00:00,
49407,2043563_2024-08-04_14:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_141500_LBA_OUTER_S0.fits,2024-08-04,14:15:00.000000,2043563_2024-08-04_14:15:00.000000,2024-08-04 14:15:00,
49392,2043563_2024-08-04_14:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_143000_LBA_OUTER_S0.fits,2024-08-04,14:30:00.000000,2043563_2024-08-04_14:30:00.000000,2024-08-04 14:30:00,
49364,2043563_2024-08-04_14:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_144500_LBA_OUTER_S0.fits,2024-08-04,14:45:00.000000,2043563_2024-08-04_14:45:00.000000,2024-08-04 14:45:00,
49362,2043563_2024-08-04_15:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_150000_LBA_OUTER_S0.fits,2024-08-04,15:00:00.000000,2043563_2024-08-04_15:00:00.000000,2024-08-04 15:00:00,III/3
49395,2043563_2024-08-04_15:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_151500_LBA_OUTER_S0.fits,2024-08-04,15:15:00.000000,2043563_2024-08-04_15:15:00.000000,2024-08-04 15:15:00,III/3
49405,2043563_2024-08-04_15:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_153000_LBA_OUTER_S0.fits,2024-08-04,15:30:00.000000,2043563_2024-08-04_15:30:00.000000,2024-08-04 15:30:00,
49377,2043563_2024-08-04_15:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_154500_LBA_OUTER_S0.fits,2024-08-04,15:45:00.000000,2043563_2024-08-04_15:45:00.000000,2024-08-04 15:45:00,
49404,2043563_2024-08-04_16:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_160000_LBA_OUTER_S0.fits,2024-08-04,16:00:00.000000,2043563_2024-08-04_16:00:00.000000,2024-08-04 16:00:00,
49384,2043563_2024-08-04_16:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_161500_LBA_OUTER_S0.fits,2024-08-04,16:15:00.000000,2043563_2024-08-04_16:15:00.000000,2024-08-04 16:15:00,
49368,2043563_2024-08-04_16:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_163000_LBA_OUTER_S0.fits,2024-08-04,16:30:00.000000,2043563_2024-08-04_16:30:00.000000,2024-08-04 16:30:00,
49387,2043563_2024-08-04_16:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_164500_LBA_OUTER_S0.fits,2024-08-04,16:45:00.000000,2043563_2024-08-04_16:45:00.000000,2024-08-04 16:45:00,
49390,2043563_2024-08-04_17:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_170000_LBA_OUTER_S0.fits,2024-08-04,17:00:00.000000,2043563_2024-08-04_17:00:00.000000,2024-08-04 17:00:00,
49373,2043563_2024-08-04_17:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_171500_LBA_OUTER_S0.fits,2024-08-04,17:15:00.000000,2043563_2024-08-04_17:15:00.000000,2024-08-04 17:15:00,
49380,2043563_2024-08-04_17:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_173000_LBA_OUTER_S0.fits,2024-08-04,17:30:00.000000,2043563_2024-08-04_17:30:00.000000,2024-08-04 17:30:00,III/2
49402,2043563_2024-08-04_17:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13857/2043563/dynamic_spectra/LOFAR_20240804_174500_LBA_OUTER_S0.fits,2024-08-04,17:45:00.000000,2043563_2024-08-04_17:45:00.000000,2024-08-04 17:45:00,III/2
49281,2043566_2024-08-04_18:03:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240804_180300_LBA_OUTER_S0.fits,2024-08-04,18:03:00.000000,2043566_2024-08-04_18:03:00.000000,2024-08-04 18:03:00,
49306,2043566_2024-08-04_18:18:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240804_181800_LBA_OUTER_S0.fits,2024-08-04,18:18:00.000000,2043566_2024-08-04_18:18:00.000000,2024-08-04 18:18:00,
49290,2043566_2024-08-04_18:33:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240804_183300_LBA_OUTER_S0.fits,2024-08-04,18:33:00.000000,2043566_2024-08-04_18:33:00.000000,2024-08-04 18:33:00,
49267,2043566_2024-08-04_18:48:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240804_184800_LBA_OUTER_S0.fits,2024-08-04,18:48:00.000000,2043566_2024-08-04_18:48:00.000000,2024-08-04 18:48:00,
49272,2043566_2024-08-04_19:03:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240804_190300_LBA_OUTER_S0.fits,2024-08-04,19:03:00.000000,2043566_2024-08-04_19:03:00.000000,2024-08-04 19:03:00,
49296,2043566_2024-08-04_19:18:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240804_191800_LBA_OUTER_S0.fits,2024-08-04,19:18:00.000000,2043566_2024-08-04_19:18:00.000000,2024-08-04 19:18:00,
49301,2043566_2024-08-04_19:33:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240804_193300_LBA_OUTER_S0.fits,2024-08-04,19:33:00.000000,2043566_2024-08-04_19:33:00.000000,2024-08-04 19:33:00,
49280,2043566_2024-08-04_19:48:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240804_194800_LBA_OUTER_S0.fits,2024-08-04,19:48:00.000000,2043566_2024-08-04_19:48:00.000000,2024-08-04 19:48:00,
49289,2043566_2024-08-04_20:03:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240804_200300_LBA_OUTER_S0.fits,2024-08-04,20:03:00.000000,2043566_2024-08-04_20:03:00.000000,2024-08-04 20:03:00,
49276,2043566_2024-08-04_20:18:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240804_201800_LBA_OUTER_S0.fits,2024-08-04,20:18:00.000000,2043566_2024-08-04_20:18:00.000000,2024-08-04 20:18:00,
49283,2043566_2024-08-04_20:33:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240804_203300_LBA_OUTER_S0.fits,2024-08-04,20:33:00.000000,2043566_2024-08-04_20:33:00.000000,2024-08-04 20:33:00,
49304,2043566_2024-08-04_20:48:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240804_204800_LBA_OUTER_S0.fits,2024-08-04,20:48:00.000000,2043566_2024-08-04_20:48:00.000000,2024-08-04 20:48:00,
49302,2043566_2024-08-04_21:03:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240804_210300_LBA_OUTER_S0.fits,2024-08-04,21:03:00.000000,2043566_2024-08-04_21:03:00.000000,2024-08-04 21:03:00,
49287,2043566_2024-08-04_21:18:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240804_211800_LBA_OUTER_S0.fits,2024-08-04,21:18:00.000000,2043566_2024-08-04_21:18:00.000000,2024-08-04 21:18:00,
49270,2043566_2024-08-04_21:33:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240804_213300_LBA_OUTER_S0.fits,2024-08-04,21:33:00.000000,2043566_2024-08-04_21:33:00.000000,2024-08-04 21:33:00,
49293,2043566_2024-08-04_21:48:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240804_214800_LBA_OUTER_S0.fits,2024-08-04,21:48:00.000000,2043566_2024-08-04_21:48:00.000000,2024-08-04 21:48:00,
49268,2043566_2024-08-04_22:03:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240804_220300_LBA_OUTER_S0.fits,2024-08-04,22:03:00.000000,2043566_2024-08-04_22:03:00.000000,2024-08-04 22:03:00,III/3
49298,2043566_2024-08-04_22:18:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240804_221800_LBA_OUTER_S0.fits,2024-08-04,22:18:00.000000,2043566_2024-08-04_22:18:00.000000,2024-08-04 22:18:00,II/3    472
49305,2043566_2024-08-04_22:33:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240804_223300_LBA_OUTER_S0.fits,2024-08-04,22:33:00.000000,2043566_2024-08-04_22:33:00.000000,2024-08-04 22:33:00,
49282,2043566_2024-08-04_22:48:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240804_224800_LBA_OUTER_S0.fits,2024-08-04,22:48:00.000000,2043566_2024-08-04_22:48:00.000000,2024-08-04 22:48:00,
49279,2043566_2024-08-04_23:03:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240804_230300_LBA_OUTER_S0.fits,2024-08-04,23:03:00.000000,2043566_2024-08-04_23:03:00.000000,2024-08-04 23:03:00,
49310,2043566_2024-08-04_23:18:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240804_231800_LBA_OUTER_S0.fits,2024-08-04,23:18:00.000000,2043566_2024-08-04_23:18:00.000000,2024-08-04 23:18:00,
49292,2043566_2024-08-04_23:33:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240804_233300_LBA_OUTER_S0.fits,2024-08-04,23:33:00.000000,2043566_2024-08-04_23:33:00.000000,2024-08-04 23:33:00,
49271,2043566_2024-08-04_23:48:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240804_234800_LBA_OUTER_S0.fits,2024-08-04,23:48:00.000000,2043566_2024-08-04_23:48:00.000000,2024-08-04 23:48:00,
49309,2043566_2024-08-05_00:03:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240805_000300_LBA_OUTER_S0.fits,2024-08-05,00:03:00.000000,2043566_2024-08-05_00:03:00.000000,2024-08-05 00:03:00,
49278,2043566_2024-08-05_00:18:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240805_001800_LBA_OUTER_S0.fits,2024-08-05,00:18:00.000000,2043566_2024-08-05_00:18:00.000000,2024-08-05 00:18:00,
49275,2043566_2024-08-05_00:33:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240805_003300_LBA_OUTER_S0.fits,2024-08-05,00:33:00.000000,2043566_2024-08-05_00:33:00.000000,2024-08-05 00:33:00,
49294,2043566_2024-08-05_00:48:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240805_004800_LBA_OUTER_S0.fits,2024-08-05,00:48:00.000000,2043566_2024-08-05_00:48:00.000000,2024-08-05 00:48:00,
49299,2043566_2024-08-05_01:03:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240805_010300_LBA_OUTER_S0.fits,2024-08-05,01:03:00.000000,2043566_2024-08-05_01:03:00.000000,2024-08-05 01:03:00,
49269,2043566_2024-08-05_01:18:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240805_011800_LBA_OUTER_S0.fits,2024-08-05,01:18:00.000000,2043566_2024-08-05_01:18:00.000000,2024-08-05 01:18:00,
49284,2043566_2024-08-05_01:33:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240805_013300_LBA_OUTER_S0.fits,2024-08-05,01:33:00.000000,2043566_2024-08-05_01:33:00.000000,2024-08-05 01:33:00,
49308,2043566_2024-08-05_01:48:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240805_014800_LBA_OUTER_S0.fits,2024-08-05,01:48:00.000000,2043566_2024-08-05_01:48:00.000000,2024-08-05 01:48:00,
49286,2043566_2024-08-05_02:03:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240805_020300_LBA_OUTER_S0.fits,2024-08-05,02:03:00.000000,2043566_2024-08-05_02:03:00.000000,2024-08-05 02:03:00,
49300,2043566_2024-08-05_02:18:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240805_021800_LBA_OUTER_S0.fits,2024-08-05,02:18:00.000000,2043566_2024-08-05_02:18:00.000000,2024-08-05 02:18:00,II/2    314
49295,2043566_2024-08-05_02:33:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240805_023300_LBA_OUTER_S0.fits,2024-08-05,02:33:00.000000,2043566_2024-08-05_02:33:00.000000,2024-08-05 02:33:00,II/2    314
49274,2043566_2024-08-05_02:48:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240805_024800_LBA_OUTER_S0.fits,2024-08-05,02:48:00.000000,2043566_2024-08-05_02:48:00.000000,2024-08-05 02:48:00,
49277,2043566_2024-08-05_03:03:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240805_030300_LBA_OUTER_S0.fits,2024-08-05,03:03:00.000000,2043566_2024-08-05_03:03:00.000000,2024-08-05 03:03:00,
49291,2043566_2024-08-05_03:18:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240805_031800_LBA_OUTER_S0.fits,2024-08-05,03:18:00.000000,2043566_2024-08-05_03:18:00.000000,2024-08-05 03:18:00,
49307,2043566_2024-08-05_03:33:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240805_033300_LBA_OUTER_S0.fits,2024-08-05,03:33:00.000000,2043566_2024-08-05_03:33:00.000000,2024-08-05 03:33:00,
49285,2043566_2024-08-05_03:48:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240805_034800_LBA_OUTER_S0.fits,2024-08-05,03:48:00.000000,2043566_2024-08-05_03:48:00.000000,2024-08-05 03:48:00,
49288,2043566_2024-08-05_04:03:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240805_040300_LBA_OUTER_S0.fits,2024-08-05,04:03:00.000000,2043566_2024-08-05_04:03:00.000000,2024-08-05 04:03:00,
49303,2043566_2024-08-05_04:18:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240805_041800_LBA_OUTER_S0.fits,2024-08-05,04:18:00.000000,2043566_2024-08-05_04:18:00.000000,2024-08-05 04:18:00,
49297,2043566_2024-08-05_04:33:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240805_043300_LBA_OUTER_S0.fits,2024-08-05,04:33:00.000000,2043566_2024-08-05_04:33:00.000000,2024-08-05 04:33:00,
49273,2043566_2024-08-05_04:48:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13859/2043566/dynamic_spectra/LOFAR_20240805_044800_LBA_OUTER_S0.fits,2024-08-05,04:48:00.000000,2043566_2024-08-05_04:48:00.000000,2024-08-05 04:48:00,
47172,2043569_2024-08-05_05:16:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13774/2043569/dynamic_spectra/LOFAR_20240805_051600_LBA_OUTER_S0.fits,2024-08-05,05:16:00.000000,2043569_2024-08-05_05:16:00.000000,2024-08-05 05:16:00,II/3    443
47149,2043569_2024-08-05_05:31:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13774/2043569/dynamic_spectra/LOFAR_20240805_053100_LBA_OUTER_S0.fits,2024-08-05,05:31:00.000000,2043569_2024-08-05_05:31:00.000000,2024-08-05 05:31:00,II/3    443
47165,2043569_2024-08-05_05:46:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13774/2043569/dynamic_spectra/LOFAR_20240805_054600_LBA_OUTER_S0.fits,2024-08-05,05:46:00.000000,2043569_2024-08-05_05:46:00.000000,2024-08-05 05:46:00,
47146,2043569_2024-08-05_06:01:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13774/2043569/dynamic_spectra/LOFAR_20240805_060100_LBA_OUTER_S0.fits,2024-08-05,06:01:00.000000,2043569_2024-08-05_06:01:00.000000,2024-08-05 06:01:00,
